Query,Time,Value,Unit
"text='rigged' and channel=""fox""",2020-10-11,1,seconds
"text='rigged' and channel=""fox""",2020-10-13,3,seconds
"text='rigged' and channel=""fox""",2020-10-14,2,seconds
"text='rigged' and channel=""fox""",2020-10-15,4,seconds
"text='rigged' and channel=""fox""",2020-10-16,2,seconds
"text='rigged' and channel=""fox""",2020-10-17,3,seconds
"text='rigged' and channel=""fox""",2020-10-18,5,seconds
"text='rigged' and channel=""fox""",2020-10-19,1,seconds
"text='rigged' and channel=""fox""",2020-10-21,1,seconds
"text='rigged' and channel=""fox""",2020-10-22,1,seconds
"text='rigged' and channel=""fox""",2020-10-24,5,seconds
"text='rigged' and channel=""fox""",2020-10-25,2,seconds
"text='rigged' and channel=""fox""",2020-10-26,2,seconds
"text='rigged' and channel=""fox""",2020-10-31,1,seconds
"text='rigged' and channel=""fox""",2020-11-01,4,seconds
"text='rigged' and channel=""fox""",2020-11-02,1,seconds
"text='rigged' and channel=""fox""",2020-11-03,1,seconds
"text='rigged' and channel=""fox""",2020-11-05,6,seconds
"text='rigged' and channel=""fox""",2020-11-06,3,seconds
"text='rigged' and channel=""fox""",2020-11-07,2,seconds
"text='rigged' and channel=""fox""",2020-11-08,9,seconds
"text='rigged' and channel=""fox""",2020-11-09,4,seconds
"text='rigged' and channel=""fox""",2020-11-10,6.9350000000000005,seconds
"text='rigged' and channel=""fox""",2020-11-11,15.204,seconds
"text='rigged' and channel=""fox""",2020-11-12,9,seconds
"text='rigged' and channel=""fox""",2020-11-13,11,seconds
"text='rigged' and channel=""fox""",2020-11-14,13,seconds
"text='rigged' and channel=""fox""",2020-11-15,24,seconds
"text='rigged' and channel=""fox""",2020-11-16,22,seconds
"text='rigged' and channel=""fox""",2020-11-17,2,seconds
"text='rigged' and channel=""fox""",2020-11-18,4,seconds
"text='rigged' and channel=""fox""",2020-11-19,6,seconds
"text='rigged' and channel=""fox""",2020-11-20,7,seconds
"text='rigged' and channel=""fox""",2020-11-21,7,seconds
"text='rigged' and channel=""fox""",2020-11-22,3,seconds
"text='rigged' and channel=""fox""",2020-11-23,4,seconds
"text='rigged' and channel=""fox""",2020-11-24,6,seconds
"text='rigged' and channel=""fox""",2020-11-25,5,seconds
"text='rigged' and channel=""fox""",2020-11-26,17,seconds
"text='rigged' and channel=""fox""",2020-11-27,17,seconds
"text='rigged' and channel=""fox""",2020-11-28,2,seconds
"text='rigged' and channel=""fox""",2020-11-29,23,seconds
"text='rigged' and channel=""fox""",2020-11-30,20,seconds
"text='rigged' and channel=""fox""",2020-12-01,11.785,seconds
"text='rigged' and channel=""fox""",2020-12-02,9,seconds
"text='rigged' and channel=""fox""",2020-12-03,7,seconds
"text='rigged' and channel=""fox""",2020-12-04,4,seconds
"text='rigged' and channel=""fox""",2020-12-05,15,seconds
"text='rigged' and channel=""fox""",2020-12-06,13,seconds
"text='rigged' and channel=""fox""",2020-12-07,21,seconds
"text='rigged' and channel=""fox""",2020-12-08,9,seconds
"text='rigged' and channel=""fox""",2020-12-09,2,seconds
"text='rigged' and channel=""fox""",2020-12-10,4,seconds
"text='rigged' and channel=""fox""",2020-12-11,7,seconds
"text='rigged' and channel=""fox""",2020-12-12,4,seconds
"text='rigged' and channel=""fox""",2020-12-13,4.025,seconds
"text='rigged' and channel=""fox""",2020-12-16,5,seconds
"text='rigged' and channel=""fox""",2020-12-17,2,seconds
"text='rigged' and channel=""fox""",2020-12-18,1,seconds
"text='rigged' and channel=""fox""",2020-12-20,1,seconds
"text='rigged' and channel=""fox""",2020-12-22,1,seconds
"text='rigged' and channel=""fox""",2020-12-23,2,seconds
"text='rigged' and channel=""fox""",2020-12-25,1,seconds
"text='rigged' and channel=""fox""",2020-12-26,2,seconds
"text='rigged' and channel=""fox""",2020-12-28,1,seconds
"text='rigged' and channel=""fox""",2021-01-02,1,seconds
"text='rigged' and channel=""fox""",2021-01-04,5,seconds
"text='rigged' and channel=""fox""",2021-01-05,26,seconds
"text='rigged' and channel=""fox""",2021-01-06,9,seconds
"text='rigged' and channel=""fox""",2021-01-07,2,seconds
"text='rigged' and channel=""fox""",2020-01-07,0,seconds
"text='rigged' and channel=""fox""",2020-01-09,0,seconds
"text='rigged' and channel=""fox""",2020-01-14,0,seconds
"text='rigged' and channel=""fox""",2020-01-28,0,seconds
"text='rigged' and channel=""fox""",2020-01-29,0,seconds
"text='rigged' and channel=""fox""",2020-02-09,0,seconds
"text='rigged' and channel=""fox""",2020-02-19,0,seconds
"text='rigged' and channel=""fox""",2020-02-20,0,seconds
"text='rigged' and channel=""fox""",2020-02-27,0,seconds
"text='rigged' and channel=""fox""",2020-03-01,0,seconds
"text='rigged' and channel=""fox""",2020-03-06,0,seconds
"text='rigged' and channel=""fox""",2020-03-07,0,seconds
"text='rigged' and channel=""fox""",2020-03-14,0,seconds
"text='rigged' and channel=""fox""",2020-04-08,0,seconds
"text='rigged' and channel=""fox""",2020-04-10,0,seconds
"text='rigged' and channel=""fox""",2020-04-30,0,seconds
"text='rigged' and channel=""fox""",2020-05-03,0,seconds
"text='rigged' and channel=""fox""",2020-05-06,0,seconds
"text='rigged' and channel=""fox""",2020-05-09,0,seconds
"text='rigged' and channel=""fox""",2020-05-12,0,seconds
"text='rigged' and channel=""fox""",2020-05-15,0,seconds
"text='rigged' and channel=""fox""",2020-05-19,0,seconds
"text='rigged' and channel=""fox""",2020-05-21,0,seconds
"text='rigged' and channel=""fox""",2020-05-30,0,seconds
"text='rigged' and channel=""fox""",2020-06-01,0,seconds
"text='rigged' and channel=""fox""",2020-06-09,0,seconds
"text='rigged' and channel=""fox""",2020-06-12,0,seconds
"text='rigged' and channel=""fox""",2020-06-22,0,seconds
"text='rigged' and channel=""fox""",2020-06-24,0,seconds
"text='rigged' and channel=""fox""",2020-06-27,0,seconds
"text='rigged' and channel=""fox""",2020-06-29,0,seconds
"text='rigged' and channel=""fox""",2020-07-04,0,seconds
"text='rigged' and channel=""fox""",2020-07-07,0,seconds
"text='rigged' and channel=""fox""",2020-07-09,0,seconds
"text='rigged' and channel=""fox""",2020-07-13,0,seconds
"text='rigged' and channel=""fox""",2020-07-16,0,seconds
"text='rigged' and channel=""fox""",2020-07-17,0,seconds
"text='rigged' and channel=""fox""",2020-07-21,0,seconds
"text='rigged' and channel=""fox""",2020-07-23,0,seconds
"text='rigged' and channel=""fox""",2020-07-25,0,seconds
"text='rigged' and channel=""fox""",2020-07-27,0,seconds
"text='rigged' and channel=""fox""",2020-08-06,0,seconds
"text='rigged' and channel=""fox""",2020-08-08,0,seconds
"text='rigged' and channel=""fox""",2020-08-13,0,seconds
"text='rigged' and channel=""fox""",2020-08-15,0,seconds
"text='rigged' and channel=""fox""",2020-08-25,0,seconds
"text='rigged' and channel=""fox""",2020-08-27,0,seconds
"text='rigged' and channel=""fox""",2020-09-03,0,seconds
"text='rigged' and channel=""fox""",2020-09-09,0,seconds
"text='rigged' and channel=""fox""",2020-09-12,0,seconds
"text='rigged' and channel=""fox""",2020-09-16,0,seconds
"text='rigged' and channel=""fox""",2020-09-19,0,seconds
"text='rigged' and channel=""fox""",2020-09-21,0,seconds
"text='rigged' and channel=""fox""",2020-09-25,0,seconds
"text='rigged' and channel=""fox""",2020-10-01,0,seconds
"text='rigged' and channel=""fox""",2020-10-03,0,seconds
"text='rigged' and channel=""fox""",2020-10-05,0,seconds
"text='rigged' and channel=""fox""",2020-10-07,0,seconds
"text='rigged' and channel=""fox""",2020-10-10,0,seconds
"text='rigged' and channel=""fox""",2020-10-12,0,seconds
"text='rigged' and channel=""fox""",2020-10-20,0,seconds
"text='rigged' and channel=""fox""",2020-10-23,0,seconds
"text='rigged' and channel=""fox""",2020-10-27,0,seconds
"text='rigged' and channel=""fox""",2020-10-30,0,seconds
"text='rigged' and channel=""fox""",2020-11-04,0,seconds
"text='rigged' and channel=""fox""",2020-12-14,0,seconds
"text='rigged' and channel=""fox""",2020-12-15,0,seconds
"text='rigged' and channel=""fox""",2020-12-19,0,seconds
"text='rigged' and channel=""fox""",2020-12-21,0,seconds
"text='rigged' and channel=""fox""",2020-12-24,0,seconds
"text='rigged' and channel=""fox""",2020-12-27,0,seconds
"text='rigged' and channel=""fox""",2020-12-29,0,seconds
"text='rigged' and channel=""fox""",2021-01-01,0,seconds
"text='rigged' and channel=""fox""",2021-01-03,0,seconds
"text='rigged' and channel=""fox""",2021-01-08,0,seconds
"text='stolen' and channel=""fox""",2020-01-01,4,seconds
"text='stolen' and channel=""fox""",2020-01-02,3,seconds
"text='stolen' and channel=""fox""",2020-01-05,3,seconds
"text='stolen' and channel=""fox""",2020-01-06,1,seconds
"text='stolen' and channel=""fox""",2020-01-07,5,seconds
"text='stolen' and channel=""fox""",2020-01-09,1,seconds
"text='stolen' and channel=""fox""",2020-01-10,1,seconds
"text='stolen' and channel=""fox""",2020-01-11,3,seconds
"text='stolen' and channel=""fox""",2020-01-12,9,seconds
"text='stolen' and channel=""fox""",2020-01-13,1,seconds
"text='stolen' and channel=""fox""",2020-01-14,4,seconds
"text='stolen' and channel=""fox""",2020-01-15,1,seconds
"text='stolen' and channel=""fox""",2020-01-17,2,seconds
"text='stolen' and channel=""fox""",2020-01-18,3,seconds
"text='stolen' and channel=""fox""",2020-01-21,1,seconds
"text='stolen' and channel=""fox""",2020-01-22,2,seconds
"text='stolen' and channel=""fox""",2020-01-23,4,seconds
"text='stolen' and channel=""fox""",2020-01-24,1,seconds
"text='stolen' and channel=""fox""",2020-01-25,1,seconds
"text='stolen' and channel=""fox""",2020-01-26,2,seconds
"text='stolen' and channel=""fox""",2020-01-30,3,seconds
"text='stolen' and channel=""fox""",2020-01-31,1,seconds
"text='stolen' and channel=""fox""",2020-02-01,2,seconds
"text='stolen' and channel=""fox""",2020-02-02,2,seconds
"text='stolen' and channel=""fox""",2020-02-03,1,seconds
"text='stolen' and channel=""fox""",2020-02-05,1,seconds
"text='stolen' and channel=""fox""",2020-02-06,4,seconds
"text='stolen' and channel=""fox""",2020-02-07,4,seconds
"text='stolen' and channel=""fox""",2020-02-08,2,seconds
"text='stolen' and channel=""fox""",2020-02-09,3,seconds
"text='stolen' and channel=""fox""",2020-02-10,1,seconds
"text='stolen' and channel=""fox""",2020-02-14,3,seconds
"text='stolen' and channel=""fox""",2020-02-15,5,seconds
"text='stolen' and channel=""fox""",2020-02-16,9,seconds
"text='stolen' and channel=""fox""",2020-02-17,2,seconds
"text='stolen' and channel=""fox""",2020-02-18,6,seconds
"text='stolen' and channel=""fox""",2020-02-19,10,seconds
"text='stolen' and channel=""fox""",2020-02-20,3,seconds
"text='stolen' and channel=""fox""",2020-02-21,1,seconds
"text='stolen' and channel=""fox""",2020-02-25,2,seconds
"text='stolen' and channel=""fox""",2020-02-26,3,seconds
"text='stolen' and channel=""fox""",2020-02-27,3,seconds
"text='stolen' and channel=""fox""",2020-02-28,4,seconds
"text='stolen' and channel=""fox""",2020-02-29,6.164,seconds
"text='stolen' and channel=""fox""",2020-03-01,24.165,seconds
"text='stolen' and channel=""fox""",2020-03-03,1,seconds
"text='stolen' and channel=""fox""",2020-03-04,2,seconds
"text='stolen' and channel=""fox""",2020-03-05,5,seconds
"text='stolen' and channel=""fox""",2020-03-06,1,seconds
"text='stolen' and channel=""fox""",2020-03-07,1,seconds
"text='stolen' and channel=""fox""",2020-03-08,2,seconds
"text='stolen' and channel=""fox""",2020-03-10,4,seconds
"text='stolen' and channel=""fox""",2020-03-11,5,seconds
"text='stolen' and channel=""fox""",2020-03-20,1,seconds
"text='stolen' and channel=""fox""",2020-03-21,1,seconds
"text='stolen' and channel=""fox""",2020-03-22,1,seconds
"text='stolen' and channel=""fox""",2020-03-23,1,seconds
"text='stolen' and channel=""fox""",2020-03-30,1,seconds
"text='stolen' and channel=""fox""",2020-03-31,1,seconds
"text='stolen' and channel=""fox""",2020-04-01,2,seconds
"text='stolen' and channel=""fox""",2020-04-02,1,seconds
"text='stolen' and channel=""fox""",2020-04-11,2,seconds
"text='stolen' and channel=""fox""",2020-04-12,1,seconds
"text='stolen' and channel=""fox""",2020-04-17,1,seconds
"text='stolen' and channel=""fox""",2020-04-18,1,seconds
"text='stolen' and channel=""fox""",2020-04-20,1,seconds
"text='stolen' and channel=""fox""",2020-04-21,3,seconds
"text='stolen' and channel=""fox""",2020-04-26,2,seconds
"text='stolen' and channel=""fox""",2020-04-27,1,seconds
"text='stolen' and channel=""fox""",2020-04-28,1,seconds
"text='stolen' and channel=""fox""",2020-05-02,2,seconds
"text='stolen' and channel=""fox""",2020-05-03,2,seconds
"text='stolen' and channel=""fox""",2020-05-06,1,seconds
"text='stolen' and channel=""fox""",2020-05-08,1,seconds
"text='stolen' and channel=""fox""",2020-05-09,1,seconds
"text='stolen' and channel=""fox""",2020-05-11,1,seconds
"text='stolen' and channel=""fox""",2020-05-13,1,seconds
"text='stolen' and channel=""fox""",2020-05-14,2,seconds
"text='stolen' and channel=""fox""",2020-05-15,6,seconds
"text='stolen' and channel=""fox""",2020-05-16,2,seconds
"text='stolen' and channel=""fox""",2020-05-18,1,seconds
"text='stolen' and channel=""fox""",2020-05-20,5,seconds
"text='stolen' and channel=""fox""",2020-05-21,3,seconds
"text='stolen' and channel=""fox""",2020-05-22,2,seconds
"text='stolen' and channel=""fox""",2020-05-24,2,seconds
"text='stolen' and channel=""fox""",2020-05-25,7,seconds
"text='stolen' and channel=""fox""",2020-05-26,3,seconds
"text='stolen' and channel=""fox""",2020-05-27,9,seconds
"text='stolen' and channel=""fox""",2020-05-28,3,seconds
"text='stolen' and channel=""fox""",2020-05-29,2,seconds
"text='stolen' and channel=""fox""",2020-05-30,2,seconds
"text='stolen' and channel=""fox""",2020-05-31,5,seconds
"text='stolen' and channel=""fox""",2020-06-01,26,seconds
"text='stolen' and channel=""fox""",2020-06-02,9,seconds
"text='stolen' and channel=""fox""",2020-06-03,7,seconds
"text='stolen' and channel=""fox""",2020-06-04,2,seconds
"text='stolen' and channel=""fox""",2020-06-05,1,seconds
"text='stolen' and channel=""fox""",2020-06-06,2,seconds
"text='stolen' and channel=""fox""",2020-06-08,2,seconds
"text='stolen' and channel=""fox""",2020-06-09,3,seconds
"text='stolen' and channel=""fox""",2020-06-11,5,seconds
"text='stolen' and channel=""fox""",2020-06-12,3,seconds
"text='stolen' and channel=""fox""",2020-06-13,5,seconds
"text='stolen' and channel=""fox""",2020-06-14,7,seconds
"text='stolen' and channel=""fox""",2020-06-15,6,seconds
"text='stolen' and channel=""fox""",2020-06-16,5,seconds
"text='stolen' and channel=""fox""",2020-06-17,3,seconds
"text='stolen' and channel=""fox""",2020-06-18,3,seconds
"text='stolen' and channel=""fox""",2020-06-21,4,seconds
"text='stolen' and channel=""fox""",2020-06-22,1,seconds
"text='stolen' and channel=""fox""",2020-06-23,3,seconds
"text='stolen' and channel=""fox""",2020-06-24,3,seconds
"text='stolen' and channel=""fox""",2020-06-25,2,seconds
"text='stolen' and channel=""fox""",2020-06-27,1,seconds
"text='stolen' and channel=""fox""",2020-06-28,1,seconds
"text='stolen' and channel=""fox""",2020-06-29,1,seconds
"text='stolen' and channel=""fox""",2020-06-30,2,seconds
"text='stolen' and channel=""fox""",2020-07-01,1,seconds
"text='stolen' and channel=""fox""",2020-07-02,2,seconds
"text='stolen' and channel=""fox""",2020-07-03,3,seconds
"text='stolen' and channel=""fox""",2020-07-04,1,seconds
"text='stolen' and channel=""fox""",2020-07-05,2,seconds
"text='stolen' and channel=""fox""",2020-07-06,4,seconds
"text='stolen' and channel=""fox""",2020-07-07,3,seconds
"text='stolen' and channel=""fox""",2020-07-08,7,seconds
"text='stolen' and channel=""fox""",2020-07-09,1,seconds
"text='stolen' and channel=""fox""",2020-07-10,3,seconds
"text='stolen' and channel=""fox""",2020-07-11,3,seconds
"text='stolen' and channel=""fox""",2020-07-12,5,seconds
"text='stolen' and channel=""fox""",2020-07-13,1,seconds
"text='stolen' and channel=""fox""",2020-07-15,2,seconds
"text='stolen' and channel=""fox""",2020-07-17,2,seconds
"text='stolen' and channel=""fox""",2020-07-18,4,seconds
"text='stolen' and channel=""fox""",2020-07-19,5,seconds
"text='stolen' and channel=""fox""",2020-07-22,11,seconds
"text='stolen' and channel=""fox""",2020-07-23,2,seconds
"text='stolen' and channel=""fox""",2020-07-24,1,seconds
"text='stolen' and channel=""fox""",2020-07-25,1,seconds
"text='stolen' and channel=""fox""",2020-07-27,1,seconds
"text='stolen' and channel=""fox""",2020-07-30,6,seconds
"text='stolen' and channel=""fox""",2020-08-02,1,seconds
"text='stolen' and channel=""fox""",2020-08-03,1,seconds
"text='stolen' and channel=""fox""",2020-08-04,2,seconds
"text='stolen' and channel=""fox""",2020-08-06,3,seconds
"text='stolen' and channel=""fox""",2020-08-08,1,seconds
"text='stolen' and channel=""fox""",2020-08-09,4,seconds
"text='stolen' and channel=""fox""",2020-08-10,1,seconds
"text='stolen' and channel=""fox""",2020-08-11,2,seconds
"text='stolen' and channel=""fox""",2020-08-12,1,seconds
"text='stolen' and channel=""fox""",2020-08-13,2,seconds
"text='stolen' and channel=""fox""",2020-08-14,2,seconds
"text='stolen' and channel=""fox""",2020-08-15,2,seconds
"text='stolen' and channel=""fox""",2020-08-16,2,seconds
"text='stolen' and channel=""fox""",2020-08-17,4,seconds
"text='stolen' and channel=""fox""",2020-08-18,7,seconds
"text='stolen' and channel=""fox""",2020-08-19,3,seconds
"text='stolen' and channel=""fox""",2020-08-20,4,seconds
"text='stolen' and channel=""fox""",2020-08-21,2,seconds
"text='stolen' and channel=""fox""",2020-08-22,1,seconds
"text='stolen' and channel=""fox""",2020-08-24,2,seconds
"text='stolen' and channel=""fox""",2020-08-25,3,seconds
"text='stolen' and channel=""fox""",2020-08-26,3,seconds
"text='stolen' and channel=""fox""",2020-08-27,1,seconds
"text='stolen' and channel=""fox""",2020-08-28,4,seconds
"text='stolen' and channel=""fox""",2020-08-29,1,seconds
"text='stolen' and channel=""fox""",2020-09-02,1,seconds
"text='stolen' and channel=""fox""",2020-09-05,1,seconds
"text='stolen' and channel=""fox""",2020-09-06,4,seconds
"text='stolen' and channel=""fox""",2020-09-07,4,seconds
"text='stolen' and channel=""fox""",2020-09-08,3,seconds
"text='stolen' and channel=""fox""",2020-09-11,1,seconds
"text='stolen' and channel=""fox""",2020-09-15,1,seconds
"text='stolen' and channel=""fox""",2020-09-16,2,seconds
"text='stolen' and channel=""fox""",2020-09-17,4,seconds
"text='stolen' and channel=""fox""",2020-09-18,3,seconds
"text='stolen' and channel=""fox""",2020-09-19,1,seconds
"text='stolen' and channel=""fox""",2020-09-20,3,seconds
"text='stolen' and channel=""fox""",2020-09-22,2,seconds
"text='stolen' and channel=""fox""",2020-09-23,1,seconds
"text='stolen' and channel=""fox""",2020-09-24,3,seconds
"text='stolen' and channel=""fox""",2020-09-25,3,seconds
"text='stolen' and channel=""fox""",2020-09-26,1,seconds
"text='stolen' and channel=""fox""",2020-09-27,3,seconds
"text='stolen' and channel=""fox""",2020-09-28,1,seconds
"text='stolen' and channel=""fox""",2020-09-30,5,seconds
"text='stolen' and channel=""fox""",2020-10-01,9,seconds
"text='stolen' and channel=""fox""",2020-10-04,3,seconds
"text='stolen' and channel=""fox""",2020-10-08,2,seconds
"text='stolen' and channel=""fox""",2020-10-09,3,seconds
"text='stolen' and channel=""fox""",2020-10-10,2,seconds
"text='stolen' and channel=""fox""",2020-10-13,1,seconds
"text='stolen' and channel=""fox""",2020-10-19,3,seconds
"text='stolen' and channel=""fox""",2020-10-20,4,seconds
"text='stolen' and channel=""fox""",2020-10-21,1,seconds
"text='stolen' and channel=""fox""",2020-10-22,1,seconds
"text='stolen' and channel=""fox""",2020-10-25,3,seconds
"text='stolen' and channel=""fox""",2020-10-26,6,seconds
"text='stolen' and channel=""fox""",2020-10-27,3,seconds
"text='stolen' and channel=""fox""",2020-10-28,2,seconds
"text='stolen' and channel=""fox""",2020-10-29,5,seconds
"text='stolen' and channel=""fox""",2020-10-30,1,seconds
"text='stolen' and channel=""fox""",2020-11-01,4,seconds
"text='stolen' and channel=""fox""",2020-11-02,3,seconds
"text='stolen' and channel=""fox""",2020-11-03,1,seconds
"text='stolen' and channel=""fox""",2020-11-04,8,seconds
"text='stolen' and channel=""fox""",2020-11-05,14,seconds
"text='stolen' and channel=""fox""",2020-11-06,4,seconds
