Query,Time,Value,Unit
"text='fraud' and channel=""cnn""",2020-05-27,26,seconds
"text='fraud' and channel=""cnn""",2020-05-28,3,seconds
"text='fraud' and channel=""cnn""",2020-05-29,2,seconds
"text='fraud' and channel=""cnn""",2020-05-31,2,seconds
"text='fraud' and channel=""cnn""",2020-06-02,3,seconds
"text='fraud' and channel=""cnn""",2020-06-04,1,seconds
"text='fraud' and channel=""cnn""",2020-06-09,3,seconds
"text='fraud' and channel=""cnn""",2020-06-10,3,seconds
"text='fraud' and channel=""cnn""",2020-06-11,1,seconds
"text='fraud' and channel=""cnn""",2020-06-15,2,seconds
"text='fraud' and channel=""cnn""",2020-06-16,1,seconds
"text='fraud' and channel=""cnn""",2020-06-17,1,seconds
"text='fraud' and channel=""cnn""",2020-06-18,6,seconds
"text='fraud' and channel=""cnn""",2020-06-19,13,seconds
"text='fraud' and channel=""cnn""",2020-06-20,4,seconds
"text='fraud' and channel=""cnn""",2020-06-22,6,seconds
"text='fraud' and channel=""cnn""",2020-06-23,13,seconds
"text='fraud' and channel=""cnn""",2020-06-24,15,seconds
"text='fraud' and channel=""cnn""",2020-06-26,2,seconds
"text='fraud' and channel=""cnn""",2020-06-28,4,seconds
"text='fraud' and channel=""cnn""",2020-06-29,5,seconds
"text='fraud' and channel=""cnn""",2020-07-02,3,seconds
"text='fraud' and channel=""cnn""",2020-07-03,10,seconds
"text='fraud' and channel=""cnn""",2020-07-04,3,seconds
"text='fraud' and channel=""cnn""",2020-07-07,7,seconds
"text='fraud' and channel=""cnn""",2020-07-08,16,seconds
"text='fraud' and channel=""cnn""",2020-07-10,2,seconds
"text='fraud' and channel=""cnn""",2020-07-12,2,seconds
"text='fraud' and channel=""cnn""",2020-07-13,1,seconds
"text='fraud' and channel=""cnn""",2020-07-14,5,seconds
"text='fraud' and channel=""cnn""",2020-07-15,1,seconds
"text='fraud' and channel=""cnn""",2020-07-16,1,seconds
"text='fraud' and channel=""cnn""",2020-07-17,1,seconds
"text='fraud' and channel=""cnn""",2020-07-19,11.835,seconds
"text='fraud' and channel=""cnn""",2020-07-20,24.009,seconds
"text='fraud' and channel=""cnn""",2020-07-21,24.685,seconds
"text='fraud' and channel=""cnn""",2020-07-23,5,seconds
"text='fraud' and channel=""cnn""",2020-07-24,30.068,seconds
"text='fraud' and channel=""cnn""",2020-07-25,4,seconds
"text='fraud' and channel=""cnn""",2020-07-26,1,seconds
"text='fraud' and channel=""cnn""",2020-07-27,6,seconds
"text='fraud' and channel=""cnn""",2020-07-28,17,seconds
"text='fraud' and channel=""cnn""",2020-07-29,10,seconds
"text='fraud' and channel=""cnn""",2020-07-30,20,seconds
"text='fraud' and channel=""cnn""",2020-07-31,35.53,seconds
"text='fraud' and channel=""cnn""",2020-08-01,13,seconds
"text='fraud' and channel=""cnn""",2020-08-02,17,seconds
"text='fraud' and channel=""cnn""",2020-08-03,19.823999999999998,seconds
"text='fraud' and channel=""cnn""",2020-08-04,75.724,seconds
"text='fraud' and channel=""cnn""",2020-08-05,47.495,seconds
"text='fraud' and channel=""cnn""",2020-08-06,36.165,seconds
"text='fraud' and channel=""cnn""",2020-08-07,13,seconds
"text='fraud' and channel=""cnn""",2020-08-08,35.685,seconds
"text='fraud' and channel=""cnn""",2020-08-09,9,seconds
"text='fraud' and channel=""cnn""",2020-08-10,10,seconds
"text='fraud' and channel=""cnn""",2020-08-11,18,seconds
"text='fraud' and channel=""cnn""",2020-08-12,7,seconds
"text='fraud' and channel=""cnn""",2020-08-13,49.339,seconds
"text='fraud' and channel=""cnn""",2020-08-14,80.09899999999999,seconds
"text='fraud' and channel=""cnn""",2020-08-15,84,seconds
"text='fraud' and channel=""cnn""",2020-08-16,72,seconds
"text='fraud' and channel=""cnn""",2020-08-17,30,seconds
"text='fraud' and channel=""cnn""",2020-08-18,19,seconds
"text='fraud' and channel=""cnn""",2020-08-19,13,seconds
"text='fraud' and channel=""cnn""",2020-08-20,46.573,seconds
"text='fraud' and channel=""cnn""",2020-08-21,33,seconds
"text='fraud' and channel=""cnn""",2020-08-22,43,seconds
"text='fraud' and channel=""cnn""",2020-08-23,71.873,seconds
"text='fraud' and channel=""cnn""",2020-08-24,36.856,seconds
"text='fraud' and channel=""cnn""",2020-08-25,10,seconds
"text='fraud' and channel=""cnn""",2020-08-27,1,seconds
"text='fraud' and channel=""cnn""",2020-08-28,1,seconds
"text='fraud' and channel=""cnn""",2020-08-29,2,seconds
"text='fraud' and channel=""cnn""",2020-08-31,6,seconds
"text='fraud' and channel=""cnn""",2020-09-01,4,seconds
"text='fraud' and channel=""cnn""",2020-09-02,47,seconds
"text='fraud' and channel=""cnn""",2020-09-03,67,seconds
"text='fraud' and channel=""cnn""",2020-09-04,27,seconds
"text='fraud' and channel=""cnn""",2020-09-05,15,seconds
"text='fraud' and channel=""cnn""",2020-09-06,56.202,seconds
"text='fraud' and channel=""cnn""",2020-09-07,4,seconds
"text='fraud' and channel=""cnn""",2020-09-08,12,seconds
"text='fraud' and channel=""cnn""",2020-09-09,34,seconds
"text='fraud' and channel=""cnn""",2020-09-10,4,seconds
"text='fraud' and channel=""cnn""",2020-09-11,16,seconds
"text='fraud' and channel=""cnn""",2020-09-12,7,seconds
"text='fraud' and channel=""cnn""",2020-09-13,13,seconds
"text='fraud' and channel=""cnn""",2020-09-14,1,seconds
"text='fraud' and channel=""cnn""",2020-09-15,5,seconds
"text='fraud' and channel=""cnn""",2020-09-16,9,seconds
"text='fraud' and channel=""cnn""",2020-09-17,4,seconds
"text='fraud' and channel=""cnn""",2020-09-18,7,seconds
"text='fraud' and channel=""cnn""",2020-09-20,1,seconds
"text='fraud' and channel=""cnn""",2020-09-21,2,seconds
"text='fraud' and channel=""cnn""",2020-09-22,9,seconds
"text='fraud' and channel=""cnn""",2020-09-23,14,seconds
"text='fraud' and channel=""cnn""",2020-09-24,90,seconds
"text='fraud' and channel=""cnn""",2020-09-25,173.721,seconds
"text='fraud' and channel=""cnn""",2020-09-26,66,seconds
"text='fraud' and channel=""cnn""",2020-09-27,25,seconds
"text='fraud' and channel=""cnn""",2020-09-28,54,seconds
"text='fraud' and channel=""cnn""",2020-09-29,68.39500000000001,seconds
"text='fraud' and channel=""cnn""",2020-09-30,59,seconds
"text='fraud' and channel=""cnn""",2020-10-01,70,seconds
"text='fraud' and channel=""cnn""",2020-10-05,5,seconds
"text='fraud' and channel=""cnn""",2020-10-07,17,seconds
"text='fraud' and channel=""cnn""",2020-10-08,24,seconds
"text='fraud' and channel=""cnn""",2020-10-09,10,seconds
"text='fraud' and channel=""cnn""",2020-10-10,19,seconds
"text='fraud' and channel=""cnn""",2020-10-11,14,seconds
"text='fraud' and channel=""cnn""",2020-10-12,13,seconds
"text='fraud' and channel=""cnn""",2020-10-13,15,seconds
"text='fraud' and channel=""cnn""",2020-10-14,10,seconds
"text='fraud' and channel=""cnn""",2020-10-15,14,seconds
"text='fraud' and channel=""cnn""",2020-10-16,9.515,seconds
"text='fraud' and channel=""cnn""",2020-10-17,2.8,seconds
"text='fraud' and channel=""cnn""",2020-10-18,6,seconds
"text='fraud' and channel=""cnn""",2020-10-19,11,seconds
"text='fraud' and channel=""cnn""",2020-10-20,9,seconds
"text='fraud' and channel=""cnn""",2020-10-21,9.949,seconds
"text='fraud' and channel=""cnn""",2020-10-22,6.961,seconds
"text='fraud' and channel=""cnn""",2020-10-23,1,seconds
"text='fraud' and channel=""cnn""",2020-10-24,12,seconds
"text='fraud' and channel=""cnn""",2020-10-25,11,seconds
"text='fraud' and channel=""cnn""",2020-10-26,18,seconds
"text='fraud' and channel=""cnn""",2020-10-28,1,seconds
"text='fraud' and channel=""cnn""",2020-10-29,4.605,seconds
"text='fraud' and channel=""cnn""",2020-10-30,4,seconds
"text='fraud' and channel=""cnn""",2020-10-31,6,seconds
"text='fraud' and channel=""cnn""",2020-11-01,17,seconds
"text='fraud' and channel=""cnn""",2020-11-02,40,seconds
"text='fraud' and channel=""cnn""",2020-11-03,11,seconds
"text='fraud' and channel=""cnn""",2020-11-04,56,seconds
"text='fraud' and channel=""cnn""",2020-11-05,97.645,seconds
"text='fraud' and channel=""cnn""",2020-11-06,110.819,seconds
"text='fraud' and channel=""cnn""",2020-11-07,33.266999999999996,seconds
"text='fraud' and channel=""cnn""",2020-11-08,87.814,seconds
"text='fraud' and channel=""cnn""",2020-11-09,128,seconds
"text='fraud' and channel=""cnn""",2020-11-10,185.91,seconds
"text='fraud' and channel=""cnn""",2020-11-11,202.371,seconds
"text='fraud' and channel=""cnn""",2020-11-12,137.6,seconds
"text='fraud' and channel=""cnn""",2020-11-13,112.779,seconds
"text='fraud' and channel=""cnn""",2020-11-14,108.583,seconds
"text='fraud' and channel=""cnn""",2020-11-15,89,seconds
"text='fraud' and channel=""cnn""",2020-11-16,57.824,seconds
"text='fraud' and channel=""cnn""",2020-11-17,80,seconds
"text='fraud' and channel=""cnn""",2020-11-18,159.114,seconds
"text='fraud' and channel=""cnn""",2020-11-19,136.61,seconds
"text='fraud' and channel=""cnn""",2020-11-20,109.82300000000001,seconds
"text='fraud' and channel=""cnn""",2020-11-21,69,seconds
"text='fraud' and channel=""cnn""",2020-11-22,58,seconds
"text='fraud' and channel=""cnn""",2020-11-23,74,seconds
"text='fraud' and channel=""cnn""",2020-11-24,33.715,seconds
"text='fraud' and channel=""cnn""",2020-11-25,65,seconds
"text='fraud' and channel=""cnn""",2020-11-26,20,seconds
"text='fraud' and channel=""cnn""",2020-11-27,188.34799999999998,seconds
"text='fraud' and channel=""cnn""",2020-11-28,61,seconds
"text='fraud' and channel=""cnn""",2020-11-29,116,seconds
"text='fraud' and channel=""cnn""",2020-11-30,72,seconds
"text='fraud' and channel=""cnn""",2020-12-01,169,seconds
"text='fraud' and channel=""cnn""",2020-12-02,153,seconds
"text='fraud' and channel=""cnn""",2020-12-03,141.79399999999998,seconds
"text='fraud' and channel=""cnn""",2020-12-04,73.525,seconds
"text='fraud' and channel=""cnn""",2020-12-05,56.579,seconds
"text='fraud' and channel=""cnn""",2020-12-06,62,seconds
"text='fraud' and channel=""cnn""",2020-12-07,88,seconds
"text='fraud' and channel=""cnn""",2020-12-08,50,seconds
"text='fraud' and channel=""cnn""",2020-12-09,46,seconds
"text='fraud' and channel=""cnn""",2020-12-10,52,seconds
"text='fraud' and channel=""cnn""",2020-12-11,49,seconds
"text='fraud' and channel=""cnn""",2020-12-12,20,seconds
"text='fraud' and channel=""cnn""",2020-12-13,26,seconds
"text='fraud' and channel=""cnn""",2020-12-15,16,seconds
"text='fraud' and channel=""cnn""",2020-12-16,126.011,seconds
"text='fraud' and channel=""cnn""",2020-12-17,70.003,seconds
"text='fraud' and channel=""cnn""",2020-12-18,13,seconds
"text='fraud' and channel=""cnn""",2020-12-19,8,seconds
"text='fraud' and channel=""cnn""",2020-12-20,43,seconds
"text='fraud' and channel=""cnn""",2020-12-21,25,seconds
"text='fraud' and channel=""cnn""",2020-12-22,39.644,seconds
"text='fraud' and channel=""cnn""",2020-12-23,28,seconds
"text='fraud' and channel=""cnn""",2020-12-24,25,seconds
"text='fraud' and channel=""cnn""",2020-12-25,1,seconds
"text='fraud' and channel=""cnn""",2020-12-26,8,seconds
"text='fraud' and channel=""cnn""",2020-12-27,7,seconds
"text='fraud' and channel=""cnn""",2020-12-28,40,seconds
"text='fraud' and channel=""cnn""",2020-12-29,9,seconds
"text='fraud' and channel=""cnn""",2020-12-31,1,seconds
"text='fraud' and channel=""cnn""",2021-01-01,2,seconds
"text='fraud' and channel=""cnn""",2021-01-02,30,seconds
"text='fraud' and channel=""cnn""",2021-01-03,12,seconds
"text='fraud' and channel=""cnn""",2021-01-04,40,seconds
"text='fraud' and channel=""cnn""",2021-01-05,45.415,seconds
"text='fraud' and channel=""cnn""",2021-01-06,13,seconds
"text='fraud' and channel=""cnn""",2021-01-07,35,seconds
"text='fraud' and channel=""cnn""",2021-01-08,23,seconds
"text='fraud' and channel=""cnn""",2020-01-03,0,seconds
"text='fraud' and channel=""cnn""",2020-01-04,0,seconds
"text='fraud' and channel=""cnn""",2020-01-12,0,seconds
"text='fraud' and channel=""cnn""",2020-01-18,0,seconds
"text='fraud' and channel=""cnn""",2020-01-22,0,seconds
"text='fraud' and channel=""cnn""",2020-02-01,0,seconds
"text='fraud' and channel=""cnn""",2020-02-09,0,seconds
"text='fraud' and channel=""cnn""",2020-02-12,0,seconds
"text='fraud' and channel=""cnn""",2020-02-23,0,seconds
"text='fraud' and channel=""cnn""",2020-02-24,0,seconds
"text='fraud' and channel=""cnn""",2020-02-26,0,seconds
"text='fraud' and channel=""cnn""",2020-02-27,0,seconds
"text='fraud' and channel=""cnn""",2020-02-29,0,seconds
"text='fraud' and channel=""cnn""",2020-03-01,0,seconds
"text='fraud' and channel=""cnn""",2020-03-04,0,seconds
"text='fraud' and channel=""cnn""",2020-03-05,0,seconds
"text='fraud' and channel=""cnn""",2020-03-10,0,seconds
"text='fraud' and channel=""cnn""",2020-03-17,0,seconds
"text='fraud' and channel=""cnn""",2020-03-20,0,seconds
"text='fraud' and channel=""cnn""",2020-03-24,0,seconds
"text='fraud' and channel=""cnn""",2020-03-26,0,seconds
"text='fraud' and channel=""cnn""",2020-03-27,0,seconds
"text='fraud' and channel=""cnn""",2020-03-30,0,seconds
"text='fraud' and channel=""cnn""",2020-04-03,0,seconds
"text='fraud' and channel=""cnn""",2020-04-13,0,seconds
"text='fraud' and channel=""cnn""",2020-04-16,0,seconds
"text='fraud' and channel=""cnn""",2020-04-19,0,seconds
"text='fraud' and channel=""cnn""",2020-04-20,0,seconds
"text='fraud' and channel=""cnn""",2020-04-23,0,seconds
"text='fraud' and channel=""cnn""",2020-04-25,0,seconds
"text='fraud' and channel=""cnn""",2020-04-27,0,seconds
"text='fraud' and channel=""cnn""",2020-05-01,0,seconds
"text='fraud' and channel=""cnn""",2020-05-07,0,seconds
"text='fraud' and channel=""cnn""",2020-05-11,0,seconds
"text='fraud' and channel=""cnn""",2020-05-15,0,seconds
"text='fraud' and channel=""cnn""",2020-05-30,0,seconds
"text='fraud' and channel=""cnn""",2020-06-01,0,seconds
"text='fraud' and channel=""cnn""",2020-06-03,0,seconds
"text='fraud' and channel=""cnn""",2020-06-05,0,seconds
"text='fraud' and channel=""cnn""",2020-06-08,0,seconds
"text='fraud' and channel=""cnn""",2020-06-12,0,seconds
"text='fraud' and channel=""cnn""",2020-06-14,0,seconds
"text='fraud' and channel=""cnn""",2020-06-21,0,seconds
"text='fraud' and channel=""cnn""",2020-06-25,0,seconds
"text='fraud' and channel=""cnn""",2020-06-27,0,seconds
"text='fraud' and channel=""cnn""",2020-06-30,0,seconds
"text='fraud' and channel=""cnn""",2020-07-01,0,seconds
"text='fraud' and channel=""cnn""",2020-07-05,0,seconds
"text='fraud' and channel=""cnn""",2020-07-06,0,seconds
"text='fraud' and channel=""cnn""",2020-07-09,0,seconds
"text='fraud' and channel=""cnn""",2020-07-11,0,seconds
"text='fraud' and channel=""cnn""",2020-07-18,0,seconds
"text='fraud' and channel=""cnn""",2020-07-22,0,seconds
"text='fraud' and channel=""cnn""",2020-08-26,0,seconds
"text='fraud' and channel=""cnn""",2020-08-30,0,seconds
"text='fraud' and channel=""cnn""",2020-09-19,0,seconds
"text='fraud' and channel=""cnn""",2020-10-02,0,seconds
"text='fraud' and channel=""cnn""",2020-10-04,0,seconds
"text='fraud' and channel=""cnn""",2020-10-06,0,seconds
"text='fraud' and channel=""cnn""",2020-10-27,0,seconds
"text='fraud' and channel=""cnn""",2020-12-14,0,seconds
"text='fraud' and channel=""cnn""",2020-12-30,0,seconds
"text='voter fraud' and channel=""cnn""",2020-01-09,2,seconds
"text='voter fraud' and channel=""cnn""",2020-01-10,5,seconds
"text='voter fraud' and channel=""cnn""",2020-01-13,1,seconds
"text='voter fraud' and channel=""cnn""",2020-02-02,3,seconds
"text='voter fraud' and channel=""cnn""",2020-02-10,1,seconds
"text='voter fraud' and channel=""cnn""",2020-02-11,1,seconds
"text='voter fraud' and channel=""cnn""",2020-04-07,4,seconds
"text='voter fraud' and channel=""cnn""",2020-04-08,18,seconds
"text='voter fraud' and channel=""cnn""",2020-04-09,9,seconds
"text='voter fraud' and channel=""cnn""",2020-04-10,2,seconds
"text='voter fraud' and channel=""cnn""",2020-04-11,4,seconds
"text='voter fraud' and channel=""cnn""",2020-04-26,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-09,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-10,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-12,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-19,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-20,30,seconds
"text='voter fraud' and channel=""cnn""",2020-05-21,34,seconds
"text='voter fraud' and channel=""cnn""",2020-05-22,6,seconds
"text='voter fraud' and channel=""cnn""",2020-05-23,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-24,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-26,13,seconds
"text='voter fraud' and channel=""cnn""",2020-05-27,17,seconds
"text='voter fraud' and channel=""cnn""",2020-05-28,1,seconds
"text='voter fraud' and channel=""cnn""",2020-05-29,2,seconds
"text='voter fraud' and channel=""cnn""",2020-05-31,1,seconds
"text='voter fraud' and channel=""cnn""",2020-06-09,1,seconds
"text='voter fraud' and channel=""cnn""",2020-06-10,1,seconds
"text='voter fraud' and channel=""cnn""",2020-06-15,2,seconds
"text='voter fraud' and channel=""cnn""",2020-06-19,4,seconds
"text='voter fraud' and channel=""cnn""",2020-06-20,2,seconds
"text='voter fraud' and channel=""cnn""",2020-06-23,6,seconds
"text='voter fraud' and channel=""cnn""",2020-06-24,7,seconds
"text='voter fraud' and channel=""cnn""",2020-06-28,1,seconds
"text='voter fraud' and channel=""cnn""",2020-06-29,1,seconds
"text='voter fraud' and channel=""cnn""",2020-07-03,2,seconds
"text='voter fraud' and channel=""cnn""",2020-07-12,2,seconds
"text='voter fraud' and channel=""cnn""",2020-07-19,8.809999999999999,seconds
"text='voter fraud' and channel=""cnn""",2020-07-20,13.875,seconds
"text='voter fraud' and channel=""cnn""",2020-07-21,19.637,seconds
"text='voter fraud' and channel=""cnn""",2020-07-24,21.035,seconds
"text='voter fraud' and channel=""cnn""",2020-07-27,2,seconds
"text='voter fraud' and channel=""cnn""",2020-07-28,7,seconds
"text='voter fraud' and channel=""cnn""",2020-07-29,5,seconds
"text='voter fraud' and channel=""cnn""",2020-07-30,7,seconds
"text='voter fraud' and channel=""cnn""",2020-07-31,10.239,seconds
"text='voter fraud' and channel=""cnn""",2020-08-01,7,seconds
"text='voter fraud' and channel=""cnn""",2020-08-02,5,seconds
"text='voter fraud' and channel=""cnn""",2020-08-03,2,seconds
"text='voter fraud' and channel=""cnn""",2020-08-04,18,seconds
"text='voter fraud' and channel=""cnn""",2020-08-05,9,seconds
"text='voter fraud' and channel=""cnn""",2020-08-06,4,seconds
"text='voter fraud' and channel=""cnn""",2020-08-07,1,seconds
"text='voter fraud' and channel=""cnn""",2020-08-08,4,seconds
"text='voter fraud' and channel=""cnn""",2020-08-10,2,seconds
"text='voter fraud' and channel=""cnn""",2020-08-11,6,seconds
"text='voter fraud' and channel=""cnn""",2020-08-13,15,seconds
"text='voter fraud' and channel=""cnn""",2020-08-14,28.71,seconds
"text='voter fraud' and channel=""cnn""",2020-08-15,20,seconds
"text='voter fraud' and channel=""cnn""",2020-08-16,34,seconds
"text='voter fraud' and channel=""cnn""",2020-08-17,14,seconds
"text='voter fraud' and channel=""cnn""",2020-08-18,4,seconds
"text='voter fraud' and channel=""cnn""",2020-08-19,6,seconds
"text='voter fraud' and channel=""cnn""",2020-08-21,6,seconds
"text='voter fraud' and channel=""cnn""",2020-08-22,8,seconds
"text='voter fraud' and channel=""cnn""",2020-08-23,32.299,seconds
"text='voter fraud' and channel=""cnn""",2020-08-24,8,seconds
"text='voter fraud' and channel=""cnn""",2020-08-25,3,seconds
"text='voter fraud' and channel=""cnn""",2020-08-28,1,seconds
"text='voter fraud' and channel=""cnn""",2020-08-29,1,seconds
"text='voter fraud' and channel=""cnn""",2020-08-31,2,seconds
"text='voter fraud' and channel=""cnn""",2020-09-02,15,seconds
"text='voter fraud' and channel=""cnn""",2020-09-03,24,seconds
"text='voter fraud' and channel=""cnn""",2020-09-04,6,seconds
"text='voter fraud' and channel=""cnn""",2020-09-05,6,seconds
"text='voter fraud' and channel=""cnn""",2020-09-06,29.07,seconds
"text='voter fraud' and channel=""cnn""",2020-09-07,1,seconds
"text='voter fraud' and channel=""cnn""",2020-09-08,3,seconds
"text='voter fraud' and channel=""cnn""",2020-09-09,14,seconds
"text='voter fraud' and channel=""cnn""",2020-09-11,2,seconds
"text='voter fraud' and channel=""cnn""",2020-09-12,1,seconds
"text='voter fraud' and channel=""cnn""",2020-09-13,3,seconds
"text='voter fraud' and channel=""cnn""",2020-09-15,1,seconds
"text='voter fraud' and channel=""cnn""",2020-09-17,1,seconds
"text='voter fraud' and channel=""cnn""",2020-09-18,2,seconds
"text='voter fraud' and channel=""cnn""",2020-09-20,1,seconds
"text='voter fraud' and channel=""cnn""",2020-09-21,2,seconds
"text='voter fraud' and channel=""cnn""",2020-09-22,3,seconds
"text='voter fraud' and channel=""cnn""",2020-09-23,4,seconds
"text='voter fraud' and channel=""cnn""",2020-09-24,29,seconds
"text='voter fraud' and channel=""cnn""",2020-09-25,90.72,seconds
"text='voter fraud' and channel=""cnn""",2020-09-26,36,seconds
"text='voter fraud' and channel=""cnn""",2020-09-27,11,seconds
"text='voter fraud' and channel=""cnn""",2020-09-28,8,seconds
"text='voter fraud' and channel=""cnn""",2020-09-29,12,seconds
"text='voter fraud' and channel=""cnn""",2020-09-30,7,seconds
"text='voter fraud' and channel=""cnn""",2020-10-01,18,seconds
"text='voter fraud' and channel=""cnn""",2020-10-05,1,seconds
"text='voter fraud' and channel=""cnn""",2020-10-07,6,seconds
"text='voter fraud' and channel=""cnn""",2020-10-08,13,seconds
"text='voter fraud' and channel=""cnn""",2020-10-09,5,seconds
"text='voter fraud' and channel=""cnn""",2020-10-10,11,seconds
"text='voter fraud' and channel=""cnn""",2020-10-11,12,seconds
"text='voter fraud' and channel=""cnn""",2020-10-12,5,seconds
"text='voter fraud' and channel=""cnn""",2020-10-13,10,seconds
"text='voter fraud' and channel=""cnn""",2020-10-14,7,seconds
"text='voter fraud' and channel=""cnn""",2020-10-15,3,seconds
"text='voter fraud' and channel=""cnn""",2020-10-16,3,seconds
"text='voter fraud' and channel=""cnn""",2020-10-18,1,seconds
"text='voter fraud' and channel=""cnn""",2020-10-19,3,seconds
"text='voter fraud' and channel=""cnn""",2020-10-20,4,seconds
"text='voter fraud' and channel=""cnn""",2020-10-22,1,seconds
"text='voter fraud' and channel=""cnn""",2020-10-24,3,seconds
"text='voter fraud' and channel=""cnn""",2020-10-25,7,seconds
"text='voter fraud' and channel=""cnn""",2020-10-26,11,seconds
"text='voter fraud' and channel=""cnn""",2020-10-29,1,seconds
"text='voter fraud' and channel=""cnn""",2020-10-30,1,seconds
"text='voter fraud' and channel=""cnn""",2020-10-31,4,seconds
"text='voter fraud' and channel=""cnn""",2020-11-01,3.063,seconds
"text='voter fraud' and channel=""cnn""",2020-11-02,12,seconds
"text='voter fraud' and channel=""cnn""",2020-11-03,3,seconds
"text='voter fraud' and channel=""cnn""",2020-11-04,4,seconds
"text='voter fraud' and channel=""cnn""",2020-11-05,12,seconds
"text='voter fraud' and channel=""cnn""",2020-11-06,23,seconds
"text='voter fraud' and channel=""cnn""",2020-11-07,13,seconds
"text='voter fraud' and channel=""cnn""",2020-11-08,34.945,seconds
"text='voter fraud' and channel=""cnn""",2020-11-09,45,seconds
"text='voter fraud' and channel=""cnn""",2020-11-10,63,seconds
"text='voter fraud' and channel=""cnn""",2020-11-11,62,seconds
"text='voter fraud' and channel=""cnn""",2020-11-12,46,seconds
"text='voter fraud' and channel=""cnn""",2020-11-13,38,seconds
"text='voter fraud' and channel=""cnn""",2020-11-14,48,seconds
"text='voter fraud' and channel=""cnn""",2020-11-15,33,seconds
"text='voter fraud' and channel=""cnn""",2020-11-16,20,seconds
"text='voter fraud' and channel=""cnn""",2020-11-17,23,seconds
"text='voter fraud' and channel=""cnn""",2020-11-18,54.114,seconds
"text='voter fraud' and channel=""cnn""",2020-11-19,46.601,seconds
"text='voter fraud' and channel=""cnn""",2020-11-20,16,seconds
"text='voter fraud' and channel=""cnn""",2020-11-21,28,seconds
"text='voter fraud' and channel=""cnn""",2020-11-22,17,seconds
"text='voter fraud' and channel=""cnn""",2020-11-23,14,seconds
"text='voter fraud' and channel=""cnn""",2020-11-24,8,seconds
"text='voter fraud' and channel=""cnn""",2020-11-25,30,seconds
"text='voter fraud' and channel=""cnn""",2020-11-26,9,seconds
"text='voter fraud' and channel=""cnn""",2020-11-27,36,seconds
"text='voter fraud' and channel=""cnn""",2020-11-28,18,seconds
"text='voter fraud' and channel=""cnn""",2020-11-29,65,seconds
"text='voter fraud' and channel=""cnn""",2020-11-30,23,seconds
"text='voter fraud' and channel=""cnn""",2020-12-01,39,seconds
"text='voter fraud' and channel=""cnn""",2020-12-02,43,seconds
"text='voter fraud' and channel=""cnn""",2020-12-03,41,seconds
"text='voter fraud' and channel=""cnn""",2020-12-04,21,seconds
"text='voter fraud' and channel=""cnn""",2020-12-05,25,seconds
"text='voter fraud' and channel=""cnn""",2020-12-06,23,seconds
"text='voter fraud' and channel=""cnn""",2020-12-07,23,seconds
"text='voter fraud' and channel=""cnn""",2020-12-08,6,seconds
"text='voter fraud' and channel=""cnn""",2020-12-09,5,seconds
"text='voter fraud' and channel=""cnn""",2020-12-10,12,seconds
"text='voter fraud' and channel=""cnn""",2020-12-11,9,seconds
"text='voter fraud' and channel=""cnn""",2020-12-12,1,seconds
"text='voter fraud' and channel=""cnn""",2020-12-13,2,seconds
"text='voter fraud' and channel=""cnn""",2020-12-15,2,seconds
"text='voter fraud' and channel=""cnn""",2020-12-16,57,seconds
"text='voter fraud' and channel=""cnn""",2020-12-17,27,seconds
"text='voter fraud' and channel=""cnn""",2020-12-18,2,seconds
"text='voter fraud' and channel=""cnn""",2020-12-19,2,seconds
"text='voter fraud' and channel=""cnn""",2020-12-20,28,seconds
"text='voter fraud' and channel=""cnn""",2020-12-21,6,seconds
"text='voter fraud' and channel=""cnn""",2020-12-22,8,seconds
"text='voter fraud' and channel=""cnn""",2020-12-23,6,seconds
"text='voter fraud' and channel=""cnn""",2020-12-24,10,seconds
"text='voter fraud' and channel=""cnn""",2020-12-25,1,seconds
"text='voter fraud' and channel=""cnn""",2020-12-27,4,seconds
"text='voter fraud' and channel=""cnn""",2020-12-28,22,seconds
"text='voter fraud' and channel=""cnn""",2020-12-29,2,seconds
"text='voter fraud' and channel=""cnn""",2021-01-02,18,seconds
"text='voter fraud' and channel=""cnn""",2021-01-03,1,seconds
"text='voter fraud' and channel=""cnn""",2021-01-04,8,seconds
"text='voter fraud' and channel=""cnn""",2021-01-05,12,seconds
"text='voter fraud' and channel=""cnn""",2021-01-06,2,seconds
"text='voter fraud' and channel=""cnn""",2021-01-07,14,seconds
"text='voter fraud' and channel=""cnn""",2021-01-08,12,seconds
"text='voter fraud' and channel=""cnn""",2020-01-08,0,seconds
"text='voter fraud' and channel=""cnn""",2020-01-11,0,seconds
"text='voter fraud' and channel=""cnn""",2020-01-12,0,seconds
"text='voter fraud' and channel=""cnn""",2020-01-14,0,seconds
"text='voter fraud' and channel=""cnn""",2020-02-01,0,seconds
"text='voter fraud' and channel=""cnn""",2020-02-03,0,seconds
"text='voter fraud' and channel=""cnn""",2020-02-09,0,seconds
"text='voter fraud' and channel=""cnn""",2020-02-12,0,seconds
