Query,Time,Value,Unit
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-01-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-02-01,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-02-03,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-02-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-02-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-02-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-03-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-04-01,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-04-03,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-04-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-04-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-04-23,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-04-25,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-14,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-16,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-19,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-05-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-01,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-23,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-06-25,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-16,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-07-31,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-14,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-15,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-17,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-19,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-21,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-08-23,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-06,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-09,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-14,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-16,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-19,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-21,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-23,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-09-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-06,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-09,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-11,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-10-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-11-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-11-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-11-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-11-15,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-11-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-11-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-12-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-12-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-12-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2020-12-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2021-01-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""FOX""",2021-01-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-03,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-17,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-24,7,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-28,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-30,3.596,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-08,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-10,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-23,1.622,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-02,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-03,3,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-12,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-31,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-04-01,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-04-05,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-06-04,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-06-28,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-03,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-26,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-29,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-08,1.59,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-16,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-27,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-12,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-13,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-17,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-19,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-23,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-29,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-02,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-03,3,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-04,3,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-05,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-06,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-08,2,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-09,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-11,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-19,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-20,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-21,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-28,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-03,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-04,11,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-05,1,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-06,8,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-07,6,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-16,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-23,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-25,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-01-31,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-09,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-11,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-02-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-01,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-11,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-03-30,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-04-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-04-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-04-06,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-06-03,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-06-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-06-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-06-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-25,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-09-30,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-09,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-15,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-17,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-10-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-11,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-14,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-16,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-11-30,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-01,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2020-12-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""CNN""",2021-01-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-06,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-07,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-09,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-10,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-11,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-12,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-30,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-08,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-09,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-21,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-04-01,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-04-02,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-04-05,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-14,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-25,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-26,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-19,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-24,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-25,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-03,4,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-13,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-01,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-05,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-08,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-14,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-23,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-24,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-25,8,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-29,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-30,3,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-08,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-09,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-11,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-19,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-29,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-05,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-10,4,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-11,8,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-12,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-14,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-16,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-18,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-19,12,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-20,4,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-23,2.38,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-24,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-25,3,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-29,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-01,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-04,4,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-06,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-07,6,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-08,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-09,3,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-11,6,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-12,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-15,3,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-16,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-18,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-21,3,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-23,3,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-24,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-28,5,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-01,1,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-02,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-03,2,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-04,8.081,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-05,7,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-06,6,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-07,7,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-08,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-01-31,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-02-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-03-31,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-04-03,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-04-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-04-06,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-15,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-24,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-06-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-23,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-07-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-14,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-08-31,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-06,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-09,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-15,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-09-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-01,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-07,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-12,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-18,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-10-30,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-04,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-06,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-09,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-15,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-17,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-21,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-26,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-28,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-11-30,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-02,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-03,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-05,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-10,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-13,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-14,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-17,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-19,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-20,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-22,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-25,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-27,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-29,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2020-12-31,0,seconds
"text='coup' AND hour=""18-22"" and channel=""MSNBC""",2021-01-08,0,seconds
