Query,Time,Value,Unit
"text='unrest' and channel=""CNN""",2020-02-15,0,seconds
"text='unrest' and channel=""CNN""",2020-02-17,0,seconds
"text='unrest' and channel=""CNN""",2020-03-01,0,seconds
"text='unrest' and channel=""CNN""",2020-03-03,0,seconds
"text='unrest' and channel=""CNN""",2020-03-11,0,seconds
"text='unrest' and channel=""CNN""",2020-03-14,0,seconds
"text='unrest' and channel=""CNN""",2020-03-16,0,seconds
"text='unrest' and channel=""CNN""",2020-03-18,0,seconds
"text='unrest' and channel=""CNN""",2020-03-19,0,seconds
"text='unrest' and channel=""CNN""",2020-03-21,0,seconds
"text='unrest' and channel=""CNN""",2020-03-29,0,seconds
"text='unrest' and channel=""CNN""",2020-04-01,0,seconds
"text='unrest' and channel=""CNN""",2020-04-16,0,seconds
"text='unrest' and channel=""CNN""",2020-04-19,0,seconds
"text='unrest' and channel=""CNN""",2020-04-21,0,seconds
"text='unrest' and channel=""CNN""",2020-05-03,0,seconds
"text='unrest' and channel=""CNN""",2020-05-05,0,seconds
"text='unrest' and channel=""CNN""",2020-05-10,0,seconds
"text='unrest' and channel=""CNN""",2020-05-12,0,seconds
"text='unrest' and channel=""CNN""",2020-05-16,0,seconds
"text='unrest' and channel=""CNN""",2020-05-18,0,seconds
"text='unrest' and channel=""CNN""",2020-05-21,0,seconds
"text='unrest' and channel=""CNN""",2020-05-23,0,seconds
"text='unrest' and channel=""CNN""",2020-05-25,0,seconds
"text='unrest' and channel=""CNN""",2020-05-27,0,seconds
"text='unrest' and channel=""CNN""",2020-07-11,0,seconds
"text='unrest' and channel=""CNN""",2020-07-15,0,seconds
"text='unrest' and channel=""CNN""",2020-07-16,0,seconds
"text='unrest' and channel=""CNN""",2020-07-31,0,seconds
"text='unrest' and channel=""CNN""",2020-08-02,0,seconds
"text='unrest' and channel=""CNN""",2020-08-03,0,seconds
"text='unrest' and channel=""CNN""",2020-08-05,0,seconds
"text='unrest' and channel=""CNN""",2020-08-18,0,seconds
"text='unrest' and channel=""CNN""",2020-09-15,0,seconds
"text='unrest' and channel=""CNN""",2020-09-16,0,seconds
"text='unrest' and channel=""CNN""",2020-09-19,0,seconds
"text='unrest' and channel=""CNN""",2020-10-02,0,seconds
"text='unrest' and channel=""CNN""",2020-10-03,0,seconds
"text='unrest' and channel=""CNN""",2020-10-14,0,seconds
"text='unrest' and channel=""CNN""",2020-10-16,0,seconds
"text='unrest' and channel=""CNN""",2020-10-19,0,seconds
"text='unrest' and channel=""CNN""",2020-11-06,0,seconds
"text='unrest' and channel=""CNN""",2020-11-07,0,seconds
"text='unrest' and channel=""CNN""",2020-11-10,0,seconds
"text='unrest' and channel=""CNN""",2020-11-12,0,seconds
"text='unrest' and channel=""CNN""",2020-11-14,0,seconds
"text='unrest' and channel=""CNN""",2020-11-17,0,seconds
"text='unrest' and channel=""CNN""",2020-11-21,0,seconds
"text='unrest' and channel=""CNN""",2020-11-23,0,seconds
"text='unrest' and channel=""CNN""",2020-11-28,0,seconds
"text='unrest' and channel=""CNN""",2020-12-01,0,seconds
"text='unrest' and channel=""CNN""",2020-12-03,0,seconds
"text='unrest' and channel=""CNN""",2020-12-05,0,seconds
"text='unrest' and channel=""CNN""",2020-12-10,0,seconds
"text='unrest' and channel=""CNN""",2020-12-12,0,seconds
"text='unrest' and channel=""CNN""",2020-12-14,0,seconds
"text='unrest' and channel=""CNN""",2020-12-20,0,seconds
"text='unrest' and channel=""CNN""",2020-12-23,0,seconds
"text='unrest' and channel=""CNN""",2020-12-25,0,seconds
"text='unrest' and channel=""CNN""",2020-12-27,0,seconds
"text='unrest' and channel=""CNN""",2021-01-02,0,seconds
"text='unrest' and channel=""CNN""",2021-01-04,0,seconds
"text='unrest' and channel=""CNN""",2021-01-06,0,seconds
"text='protest' and channel=""CNN""",2020-01-01,9,seconds
"text='protest' and channel=""CNN""",2020-01-02,7,seconds
"text='protest' and channel=""CNN""",2020-01-03,9,seconds
"text='protest' and channel=""CNN""",2020-01-04,5,seconds
"text='protest' and channel=""CNN""",2020-01-05,12,seconds
"text='protest' and channel=""CNN""",2020-01-06,6,seconds
"text='protest' and channel=""CNN""",2020-01-07,4,seconds
"text='protest' and channel=""CNN""",2020-01-10,7,seconds
"text='protest' and channel=""CNN""",2020-01-11,3,seconds
"text='protest' and channel=""CNN""",2020-01-12,17.005,seconds
"text='protest' and channel=""CNN""",2020-01-13,21,seconds
"text='protest' and channel=""CNN""",2020-01-14,1,seconds
"text='protest' and channel=""CNN""",2020-01-15,1,seconds
"text='protest' and channel=""CNN""",2020-01-17,1,seconds
"text='protest' and channel=""CNN""",2020-01-18,9,seconds
"text='protest' and channel=""CNN""",2020-01-19,4,seconds
"text='protest' and channel=""CNN""",2020-01-20,7,seconds
"text='protest' and channel=""CNN""",2020-01-22,2,seconds
"text='protest' and channel=""CNN""",2020-01-23,1,seconds
"text='protest' and channel=""CNN""",2020-01-24,1,seconds
"text='protest' and channel=""CNN""",2020-01-26,1,seconds
"text='protest' and channel=""CNN""",2020-01-28,1,seconds
"text='protest' and channel=""CNN""",2020-01-30,1,seconds
"text='protest' and channel=""CNN""",2020-01-31,1,seconds
"text='protest' and channel=""CNN""",2020-02-03,2,seconds
"text='protest' and channel=""CNN""",2020-02-04,2,seconds
"text='protest' and channel=""CNN""",2020-02-05,2,seconds
"text='protest' and channel=""CNN""",2020-02-07,2,seconds
"text='protest' and channel=""CNN""",2020-02-09,1,seconds
"text='protest' and channel=""CNN""",2020-02-10,2,seconds
"text='protest' and channel=""CNN""",2020-02-11,6,seconds
"text='protest' and channel=""CNN""",2020-02-12,18.518,seconds
"text='protest' and channel=""CNN""",2020-02-13,7,seconds
"text='protest' and channel=""CNN""",2020-02-14,2,seconds
"text='protest' and channel=""CNN""",2020-02-15,1,seconds
"text='protest' and channel=""CNN""",2020-02-16,2,seconds
"text='protest' and channel=""CNN""",2020-02-17,6,seconds
"text='protest' and channel=""CNN""",2020-02-18,10,seconds
"text='protest' and channel=""CNN""",2020-02-19,3,seconds
"text='protest' and channel=""CNN""",2020-02-20,3,seconds
"text='protest' and channel=""CNN""",2020-02-21,2,seconds
"text='protest' and channel=""CNN""",2020-02-23,2,seconds
"text='protest' and channel=""CNN""",2020-02-25,1,seconds
"text='protest' and channel=""CNN""",2020-02-26,1,seconds
"text='protest' and channel=""CNN""",2020-03-01,4,seconds
"text='protest' and channel=""CNN""",2020-03-02,4,seconds
"text='protest' and channel=""CNN""",2020-03-04,1,seconds
"text='protest' and channel=""CNN""",2020-03-06,1,seconds
"text='protest' and channel=""CNN""",2020-03-07,2,seconds
"text='protest' and channel=""CNN""",2020-03-08,2,seconds
"text='protest' and channel=""CNN""",2020-03-09,1,seconds
"text='protest' and channel=""CNN""",2020-03-10,1,seconds
"text='protest' and channel=""CNN""",2020-03-12,1,seconds
"text='protest' and channel=""CNN""",2020-03-13,1,seconds
"text='protest' and channel=""CNN""",2020-03-14,2,seconds
"text='protest' and channel=""CNN""",2020-03-15,1,seconds
"text='protest' and channel=""CNN""",2020-03-19,1,seconds
"text='protest' and channel=""CNN""",2020-03-21,1,seconds
"text='protest' and channel=""CNN""",2020-03-27,1,seconds
"text='protest' and channel=""CNN""",2020-03-28,7,seconds
"text='protest' and channel=""CNN""",2020-03-29,2,seconds
"text='protest' and channel=""CNN""",2020-03-30,3,seconds
"text='protest' and channel=""CNN""",2020-04-01,1,seconds
"text='protest' and channel=""CNN""",2020-04-15,6,seconds
"text='protest' and channel=""CNN""",2020-04-16,8,seconds
"text='protest' and channel=""CNN""",2020-04-17,17,seconds
"text='protest' and channel=""CNN""",2020-04-18,16,seconds
"text='protest' and channel=""CNN""",2020-04-19,24,seconds
"text='protest' and channel=""CNN""",2020-04-20,28,seconds
"text='protest' and channel=""CNN""",2020-04-21,6,seconds
"text='protest' and channel=""CNN""",2020-04-22,3,seconds
"text='protest' and channel=""CNN""",2020-04-23,3,seconds
"text='protest' and channel=""CNN""",2020-04-24,4,seconds
"text='protest' and channel=""CNN""",2020-04-25,4,seconds
"text='protest' and channel=""CNN""",2020-04-26,4,seconds
"text='protest' and channel=""CNN""",2020-04-27,1,seconds
"text='protest' and channel=""CNN""",2020-04-29,1,seconds
"text='protest' and channel=""CNN""",2020-04-30,2,seconds
"text='protest' and channel=""CNN""",2020-05-01,21,seconds
"text='protest' and channel=""CNN""",2020-05-02,16,seconds
"text='protest' and channel=""CNN""",2020-05-03,17,seconds
"text='protest' and channel=""CNN""",2020-05-04,9,seconds
"text='protest' and channel=""CNN""",2020-05-05,1,seconds
"text='protest' and channel=""CNN""",2020-05-06,5,seconds
"text='protest' and channel=""CNN""",2020-05-08,2,seconds
"text='protest' and channel=""CNN""",2020-05-09,5,seconds
"text='protest' and channel=""CNN""",2020-05-10,1,seconds
"text='protest' and channel=""CNN""",2020-05-11,1,seconds
"text='protest' and channel=""CNN""",2020-05-14,1,seconds
"text='protest' and channel=""CNN""",2020-05-15,7,seconds
"text='protest' and channel=""CNN""",2020-05-16,9,seconds
"text='protest' and channel=""CNN""",2020-05-17,5,seconds
"text='protest' and channel=""CNN""",2020-05-18,3,seconds
"text='protest' and channel=""CNN""",2020-05-20,2,seconds
"text='protest' and channel=""CNN""",2020-05-21,4,seconds
"text='protest' and channel=""CNN""",2020-05-22,3,seconds
"text='protest' and channel=""CNN""",2020-05-23,10,seconds
"text='protest' and channel=""CNN""",2020-05-24,13,seconds
"text='protest' and channel=""CNN""",2020-05-25,7,seconds
"text='protest' and channel=""CNN""",2020-05-26,14,seconds
"text='protest' and channel=""CNN""",2020-05-27,17,seconds
"text='protest' and channel=""CNN""",2020-05-28,22,seconds
"text='protest' and channel=""CNN""",2020-05-29,83.255,seconds
"text='protest' and channel=""CNN""",2020-05-30,119.032,seconds
"text='protest' and channel=""CNN""",2020-05-31,133,seconds
"text='protest' and channel=""CNN""",2020-06-01,150,seconds
"text='protest' and channel=""CNN""",2020-06-02,183,seconds
"text='protest' and channel=""CNN""",2020-06-03,117.262,seconds
"text='protest' and channel=""CNN""",2020-06-04,112.353,seconds
"text='protest' and channel=""CNN""",2020-06-05,93.107,seconds
"text='protest' and channel=""CNN""",2020-06-06,191.411,seconds
"text='protest' and channel=""CNN""",2020-06-07,127,seconds
"text='protest' and channel=""CNN""",2020-06-08,110,seconds
"text='protest' and channel=""CNN""",2020-06-09,34.536,seconds
"text='protest' and channel=""CNN""",2020-06-10,46.535,seconds
"text='protest' and channel=""CNN""",2020-06-11,50.675,seconds
"text='protest' and channel=""CNN""",2020-06-12,38,seconds
"text='protest' and channel=""CNN""",2020-06-13,59,seconds
"text='protest' and channel=""CNN""",2020-06-14,58,seconds
"text='protest' and channel=""CNN""",2020-06-15,42,seconds
"text='protest' and channel=""CNN""",2020-06-16,34,seconds
"text='protest' and channel=""CNN""",2020-06-17,25,seconds
"text='protest' and channel=""CNN""",2020-06-18,18,seconds
"text='protest' and channel=""CNN""",2020-06-19,28,seconds
"text='protest' and channel=""CNN""",2020-06-20,26,seconds
"text='protest' and channel=""CNN""",2020-06-21,25,seconds
"text='protest' and channel=""CNN""",2020-06-22,13,seconds
"text='protest' and channel=""CNN""",2020-06-23,8,seconds
"text='protest' and channel=""CNN""",2020-06-24,6,seconds
"text='protest' and channel=""CNN""",2020-06-25,14,seconds
"text='protest' and channel=""CNN""",2020-06-26,4,seconds
"text='protest' and channel=""CNN""",2020-06-27,8,seconds
"text='protest' and channel=""CNN""",2020-06-28,13,seconds
"text='protest' and channel=""CNN""",2020-06-29,6,seconds
"text='protest' and channel=""CNN""",2020-06-30,10,seconds
"text='protest' and channel=""CNN""",2020-07-01,24,seconds
"text='protest' and channel=""CNN""",2020-07-02,9,seconds
"text='protest' and channel=""CNN""",2020-07-03,7.346,seconds
"text='protest' and channel=""CNN""",2020-07-04,6,seconds
"text='protest' and channel=""CNN""",2020-07-05,9,seconds
"text='protest' and channel=""CNN""",2020-07-06,16,seconds
"text='protest' and channel=""CNN""",2020-07-07,2,seconds
"text='protest' and channel=""CNN""",2020-07-08,5,seconds
"text='protest' and channel=""CNN""",2020-07-09,5,seconds
"text='protest' and channel=""CNN""",2020-07-10,2,seconds
"text='protest' and channel=""CNN""",2020-07-11,3,seconds
"text='protest' and channel=""CNN""",2020-07-12,16,seconds
"text='protest' and channel=""CNN""",2020-07-13,6,seconds
"text='protest' and channel=""CNN""",2020-07-14,6,seconds
"text='protest' and channel=""CNN""",2020-07-15,3,seconds
"text='protest' and channel=""CNN""",2020-07-16,2,seconds
"text='protest' and channel=""CNN""",2020-07-17,5,seconds
"text='protest' and channel=""CNN""",2020-07-18,29,seconds
"text='protest' and channel=""CNN""",2020-07-19,19,seconds
"text='protest' and channel=""CNN""",2020-07-20,10,seconds
"text='protest' and channel=""CNN""",2020-07-21,13,seconds
"text='protest' and channel=""CNN""",2020-07-22,21.091,seconds
"text='protest' and channel=""CNN""",2020-07-23,13,seconds
"text='protest' and channel=""CNN""",2020-07-24,15.201,seconds
"text='protest' and channel=""CNN""",2020-07-25,21,seconds
"text='protest' and channel=""CNN""",2020-07-26,25,seconds
"text='protest' and channel=""CNN""",2020-07-27,20.000999999999998,seconds
"text='protest' and channel=""CNN""",2020-07-28,31.137999999999998,seconds
"text='protest' and channel=""CNN""",2020-07-29,9,seconds
"text='protest' and channel=""CNN""",2020-07-30,10,seconds
"text='protest' and channel=""CNN""",2020-07-31,24,seconds
"text='protest' and channel=""CNN""",2020-08-01,3,seconds
"text='protest' and channel=""CNN""",2020-08-02,13,seconds
"text='protest' and channel=""CNN""",2020-08-03,2,seconds
"text='protest' and channel=""CNN""",2020-08-04,3,seconds
"text='protest' and channel=""CNN""",2020-08-05,6,seconds
"text='protest' and channel=""CNN""",2020-08-06,2,seconds
"text='protest' and channel=""CNN""",2020-08-07,17.169,seconds
"text='protest' and channel=""CNN""",2020-08-08,28,seconds
"text='protest' and channel=""CNN""",2020-08-09,3,seconds
"text='protest' and channel=""CNN""",2020-08-10,18,seconds
"text='protest' and channel=""CNN""",2020-08-11,12,seconds
"text='protest' and channel=""CNN""",2020-08-12,11,seconds
"text='protest' and channel=""CNN""",2020-08-13,3,seconds
"text='protest' and channel=""CNN""",2020-08-14,3,seconds
"text='protest' and channel=""CNN""",2020-08-15,15,seconds
"text='protest' and channel=""CNN""",2020-08-16,2,seconds
"text='protest' and channel=""CNN""",2020-08-17,18.604000000000003,seconds
"text='protest' and channel=""CNN""",2020-08-18,4,seconds
"text='protest' and channel=""CNN""",2020-08-19,15.545,seconds
"text='protest' and channel=""CNN""",2020-08-20,6,seconds
"text='protest' and channel=""CNN""",2020-08-21,4,seconds
"text='protest' and channel=""CNN""",2020-08-22,10,seconds
"text='protest' and channel=""CNN""",2020-08-23,8,seconds
"text='protest' and channel=""CNN""",2020-08-24,9.925,seconds
"text='protest' and channel=""CNN""",2020-08-25,38.5,seconds
"text='protest' and channel=""CNN""",2020-08-26,54.475,seconds
"text='protest' and channel=""CNN""",2020-08-27,86,seconds
"text='protest' and channel=""CNN""",2020-08-28,47,seconds
"text='protest' and channel=""CNN""",2020-08-29,41,seconds
"text='protest' and channel=""CNN""",2020-08-30,67,seconds
"text='protest' and channel=""CNN""",2020-08-31,47,seconds
"text='protest' and channel=""CNN""",2020-09-01,28,seconds
"text='protest' and channel=""CNN""",2020-09-02,13,seconds
"text='protest' and channel=""CNN""",2020-09-03,3,seconds
"text='protest' and channel=""CNN""",2020-09-04,13,seconds
"text='protest' and channel=""CNN""",2020-09-05,24,seconds
"text='protest' and channel=""CNN""",2020-09-06,23,seconds
"text='protest' and channel=""CNN""",2020-09-07,8,seconds
"text='protest' and channel=""CNN""",2020-09-08,1,seconds
"text='protest' and channel=""CNN""",2020-09-09,8,seconds
"text='protest' and channel=""CNN""",2020-09-10,5,seconds
"text='protest' and channel=""CNN""",2020-09-11,10,seconds
"text='protest' and channel=""CNN""",2020-09-12,15,seconds
"text='protest' and channel=""CNN""",2020-09-13,31.009999999999998,seconds
"text='protest' and channel=""CNN""",2020-09-14,14,seconds
"text='protest' and channel=""CNN""",2020-09-15,6,seconds
"text='protest' and channel=""CNN""",2020-09-16,6,seconds
"text='protest' and channel=""CNN""",2020-09-17,15,seconds
"text='protest' and channel=""CNN""",2020-09-18,13,seconds
"text='protest' and channel=""CNN""",2020-09-19,1,seconds
"text='protest' and channel=""CNN""",2020-09-20,6,seconds
"text='protest' and channel=""CNN""",2020-09-21,3,seconds
"text='protest' and channel=""CNN""",2020-09-22,4,seconds
"text='protest' and channel=""CNN""",2020-09-23,35,seconds
"text='protest' and channel=""CNN""",2020-09-24,27,seconds
"text='protest' and channel=""CNN""",2020-09-25,27,seconds
"text='protest' and channel=""CNN""",2020-09-26,24,seconds
"text='protest' and channel=""CNN""",2020-09-27,9,seconds
"text='protest' and channel=""CNN""",2020-09-28,3,seconds
"text='protest' and channel=""CNN""",2020-09-29,5,seconds
"text='protest' and channel=""CNN""",2020-09-30,10,seconds
"text='protest' and channel=""CNN""",2020-10-01,2,seconds
"text='protest' and channel=""CNN""",2020-10-04,4.0120000000000005,seconds
"text='protest' and channel=""CNN""",2020-10-09,8,seconds
"text='protest' and channel=""CNN""",2020-10-10,4.295,seconds
"text='protest' and channel=""CNN""",2020-10-11,9,seconds
"text='protest' and channel=""CNN""",2020-10-12,6,seconds
"text='protest' and channel=""CNN""",2020-10-13,2,seconds
"text='protest' and channel=""CNN""",2020-10-16,2,seconds
"text='protest' and channel=""CNN""",2020-10-17,13,seconds
"text='protest' and channel=""CNN""",2020-10-18,4,seconds
"text='protest' and channel=""CNN""",2020-10-20,2,seconds
"text='protest' and channel=""CNN""",2020-10-21,2,seconds
"text='protest' and channel=""CNN""",2020-10-22,6,seconds
"text='protest' and channel=""CNN""",2020-10-23,3,seconds
"text='protest' and channel=""CNN""",2020-10-24,14,seconds
"text='protest' and channel=""CNN""",2020-10-25,7,seconds
"text='protest' and channel=""CNN""",2020-10-26,4,seconds
"text='protest' and channel=""CNN""",2020-10-27,3,seconds
"text='protest' and channel=""CNN""",2020-10-28,4,seconds
"text='protest' and channel=""CNN""",2020-10-30,7.181,seconds
"text='protest' and channel=""CNN""",2020-10-31,6,seconds
"text='protest' and channel=""CNN""",2020-11-01,7,seconds
"text='protest' and channel=""CNN""",2020-11-02,4,seconds
"text='protest' and channel=""CNN""",2020-11-03,3,seconds
"text='protest' and channel=""CNN""",2020-11-05,6,seconds
"text='protest' and channel=""CNN""",2020-11-07,5,seconds
"text='protest' and channel=""CNN""",2020-11-08,3,seconds
"text='protest' and channel=""CNN""",2020-11-09,8,seconds
"text='protest' and channel=""CNN""",2020-11-10,21,seconds
"text='protest' and channel=""CNN""",2020-11-11,2,seconds
"text='protest' and channel=""CNN""",2020-11-12,2,seconds
"text='protest' and channel=""CNN""",2020-11-13,11,seconds
"text='protest' and channel=""CNN""",2020-11-14,11.683,seconds
"text='protest' and channel=""CNN""",2020-11-15,18,seconds
"text='protest' and channel=""CNN""",2020-11-16,5,seconds
"text='protest' and channel=""CNN""",2020-11-17,3,seconds
"text='protest' and channel=""CNN""",2020-11-18,4.7620000000000005,seconds
"text='protest' and channel=""CNN""",2020-11-19,4,seconds
"text='protest' and channel=""CNN""",2020-11-20,1,seconds
"text='protest' and channel=""CNN""",2020-11-22,14,seconds
"text='protest' and channel=""CNN""",2020-11-23,2,seconds
"text='protest' and channel=""CNN""",2020-11-24,1,seconds
"text='protest' and channel=""CNN""",2020-11-25,1,seconds
"text='protest' and channel=""CNN""",2020-11-27,3,seconds
"text='protest' and channel=""CNN""",2020-11-28,1,seconds
"text='protest' and channel=""CNN""",2020-11-29,10,seconds
"text='protest' and channel=""CNN""",2020-11-30,1,seconds
"text='protest' and channel=""CNN""",2020-12-02,3,seconds
"text='protest' and channel=""CNN""",2020-12-03,2,seconds
"text='protest' and channel=""CNN""",2020-12-04,2,seconds
"text='protest' and channel=""CNN""",2020-12-05,1,seconds
"text='protest' and channel=""CNN""",2020-12-06,7,seconds
"text='protest' and channel=""CNN""",2020-12-07,2,seconds
"text='protest' and channel=""CNN""",2020-12-08,4,seconds
"text='protest' and channel=""CNN""",2020-12-09,7,seconds
"text='protest' and channel=""CNN""",2020-12-10,2,seconds
"text='protest' and channel=""CNN""",2020-12-11,4,seconds
"text='protest' and channel=""CNN""",2020-12-12,2,seconds
"text='protest' and channel=""CNN""",2020-12-13,4,seconds
"text='protest' and channel=""CNN""",2020-12-16,1,seconds
"text='protest' and channel=""CNN""",2020-12-17,2,seconds
"text='protest' and channel=""CNN""",2020-12-20,5,seconds
"text='protest' and channel=""CNN""",2020-12-21,1,seconds
"text='protest' and channel=""CNN""",2020-12-22,4,seconds
"text='protest' and channel=""CNN""",2020-12-23,3,seconds
"text='protest' and channel=""CNN""",2020-12-24,2,seconds
"text='protest' and channel=""CNN""",2020-12-25,3,seconds
"text='protest' and channel=""CNN""",2020-12-26,2,seconds
"text='protest' and channel=""CNN""",2020-12-27,4,seconds
"text='protest' and channel=""CNN""",2020-12-28,2,seconds
"text='protest' and channel=""CNN""",2021-01-01,2,seconds
"text='protest' and channel=""CNN""",2021-01-02,7,seconds
"text='protest' and channel=""CNN""",2021-01-04,1,seconds
"text='protest' and channel=""CNN""",2021-01-05,5,seconds
"text='protest' and channel=""CNN""",2021-01-06,3,seconds
"text='protest' and channel=""CNN""",2021-01-07,32,seconds
"text='protest' and channel=""CNN""",2021-01-08,16,seconds
"text='protest' and channel=""CNN""",2020-01-08,0,seconds
"text='protest' and channel=""CNN""",2020-01-09,0,seconds
"text='protest' and channel=""CNN""",2020-01-16,0,seconds
"text='protest' and channel=""CNN""",2020-01-21,0,seconds
"text='protest' and channel=""CNN""",2020-01-25,0,seconds
"text='protest' and channel=""CNN""",2020-01-27,0,seconds
"text='protest' and channel=""CNN""",2020-01-29,0,seconds
"text='protest' and channel=""CNN""",2020-02-01,0,seconds
"text='protest' and channel=""CNN""",2020-02-02,0,seconds
"text='protest' and channel=""CNN""",2020-02-06,0,seconds
"text='protest' and channel=""CNN""",2020-02-08,0,seconds
"text='protest' and channel=""CNN""",2020-02-22,0,seconds
"text='protest' and channel=""CNN""",2020-02-24,0,seconds
"text='protest' and channel=""CNN""",2020-02-27,0,seconds
"text='protest' and channel=""CNN""",2020-02-29,0,seconds
"text='protest' and channel=""CNN""",2020-03-03,0,seconds
"text='protest' and channel=""CNN""",2020-03-05,0,seconds
"text='protest' and channel=""CNN""",2020-03-11,0,seconds
"text='protest' and channel=""CNN""",2020-03-16,0,seconds
"text='protest' and channel=""CNN""",2020-03-18,0,seconds
"text='protest' and channel=""CNN""",2020-03-20,0,seconds
"text='protest' and channel=""CNN""",2020-03-22,0,seconds
"text='protest' and channel=""CNN""",2020-03-26,0,seconds
"text='protest' and channel=""CNN""",2020-03-31,0,seconds
"text='protest' and channel=""CNN""",2020-04-02,0,seconds
"text='protest' and channel=""CNN""",2020-04-14,0,seconds
"text='protest' and channel=""CNN""",2020-04-28,0,seconds
"text='protest' and channel=""CNN""",2020-05-07,0,seconds
"text='protest' and channel=""CNN""",2020-05-12,0,seconds
"text='protest' and channel=""CNN""",2020-05-13,0,seconds
"text='protest' and channel=""CNN""",2020-05-19,0,seconds
"text='protest' and channel=""CNN""",2020-10-02,0,seconds
"text='protest' and channel=""CNN""",2020-10-03,0,seconds
"text='protest' and channel=""CNN""",2020-10-05,0,seconds
"text='protest' and channel=""CNN""",2020-10-08,0,seconds
"text='protest' and channel=""CNN""",2020-10-14,0,seconds
"text='protest' and channel=""CNN""",2020-10-15,0,seconds
"text='protest' and channel=""CNN""",2020-10-19,0,seconds
"text='protest' and channel=""CNN""",2020-10-29,0,seconds
"text='protest' and channel=""CNN""",2020-11-04,0,seconds
"text='protest' and channel=""CNN""",2020-11-06,0,seconds
"text='protest' and channel=""CNN""",2020-11-21,0,seconds
"text='protest' and channel=""CNN""",2020-11-26,0,seconds
"text='protest' and channel=""CNN""",2020-12-01,0,seconds
"text='protest' and channel=""CNN""",2020-12-14,0,seconds
"text='protest' and channel=""CNN""",2020-12-15,0,seconds
"text='protest' and channel=""CNN""",2020-12-18,0,seconds
"text='protest' and channel=""CNN""",2020-12-19,0,seconds
"text='protest' and channel=""CNN""",2020-12-29,0,seconds
"text='protest' and channel=""CNN""",2020-12-31,0,seconds
"text='protest' and channel=""CNN""",2021-01-03,0,seconds
