Query,Time,Value,Unit
"text='coup' and channel=""FOX""",2020-04-24,1,seconds
"text='coup' and channel=""FOX""",2020-04-25,2,seconds
"text='coup' and channel=""FOX""",2020-04-27,2,seconds
"text='coup' and channel=""FOX""",2020-05-05,4,seconds
"text='coup' and channel=""FOX""",2020-05-06,17,seconds
"text='coup' and channel=""FOX""",2020-05-07,9,seconds
"text='coup' and channel=""FOX""",2020-05-08,9,seconds
"text='coup' and channel=""FOX""",2020-05-09,9,seconds
"text='coup' and channel=""FOX""",2020-05-10,14,seconds
"text='coup' and channel=""FOX""",2020-05-11,6,seconds
"text='coup' and channel=""FOX""",2020-05-12,1,seconds
"text='coup' and channel=""FOX""",2020-05-13,1,seconds
"text='coup' and channel=""FOX""",2020-05-17,15.942,seconds
"text='coup' and channel=""FOX""",2020-05-18,1,seconds
"text='coup' and channel=""FOX""",2020-05-19,2,seconds
"text='coup' and channel=""FOX""",2020-05-20,1,seconds
"text='coup' and channel=""FOX""",2020-05-21,4,seconds
"text='coup' and channel=""FOX""",2020-05-22,1,seconds
"text='coup' and channel=""FOX""",2020-05-24,2,seconds
"text='coup' and channel=""FOX""",2020-05-25,1,seconds
"text='coup' and channel=""FOX""",2020-05-26,2,seconds
"text='coup' and channel=""FOX""",2020-05-28,1,seconds
"text='coup' and channel=""FOX""",2020-05-29,1,seconds
"text='coup' and channel=""FOX""",2020-05-31,2,seconds
"text='coup' and channel=""FOX""",2020-06-02,1,seconds
"text='coup' and channel=""FOX""",2020-06-03,3,seconds
"text='coup' and channel=""FOX""",2020-06-04,3,seconds
"text='coup' and channel=""FOX""",2020-06-08,1,seconds
"text='coup' and channel=""FOX""",2020-06-09,3,seconds
"text='coup' and channel=""FOX""",2020-06-10,3,seconds
"text='coup' and channel=""FOX""",2020-06-11,3,seconds
"text='coup' and channel=""FOX""",2020-06-12,2,seconds
"text='coup' and channel=""FOX""",2020-06-13,1,seconds
"text='coup' and channel=""FOX""",2020-06-18,3,seconds
"text='coup' and channel=""FOX""",2020-06-21,3,seconds
"text='coup' and channel=""FOX""",2020-06-22,4,seconds
"text='coup' and channel=""FOX""",2020-06-24,2,seconds
"text='coup' and channel=""FOX""",2020-06-25,2,seconds
"text='coup' and channel=""FOX""",2020-07-03,1,seconds
"text='coup' and channel=""FOX""",2020-07-05,1,seconds
"text='coup' and channel=""FOX""",2020-07-09,2,seconds
"text='coup' and channel=""FOX""",2020-07-10,2,seconds
"text='coup' and channel=""FOX""",2020-07-17,2,seconds
"text='coup' and channel=""FOX""",2020-07-18,1,seconds
"text='coup' and channel=""FOX""",2020-07-21,1,seconds
"text='coup' and channel=""FOX""",2020-07-22,1,seconds
"text='coup' and channel=""FOX""",2020-07-23,1,seconds
"text='coup' and channel=""FOX""",2020-07-24,1,seconds
"text='coup' and channel=""FOX""",2020-07-26,3,seconds
"text='coup' and channel=""FOX""",2020-07-27,1,seconds
"text='coup' and channel=""FOX""",2020-07-28,1,seconds
"text='coup' and channel=""FOX""",2020-07-30,2,seconds
"text='coup' and channel=""FOX""",2020-08-03,3,seconds
"text='coup' and channel=""FOX""",2020-08-04,1,seconds
"text='coup' and channel=""FOX""",2020-08-13,1,seconds
"text='coup' and channel=""FOX""",2020-08-14,1,seconds
"text='coup' and channel=""FOX""",2020-08-16,1,seconds
"text='coup' and channel=""FOX""",2020-08-18,1,seconds
"text='coup' and channel=""FOX""",2020-08-19,2,seconds
"text='coup' and channel=""FOX""",2020-08-20,2,seconds
"text='coup' and channel=""FOX""",2020-08-22,2,seconds
"text='coup' and channel=""FOX""",2020-08-23,3,seconds
"text='coup' and channel=""FOX""",2020-09-06,1,seconds
"text='coup' and channel=""FOX""",2020-09-07,2,seconds
"text='coup' and channel=""FOX""",2020-09-08,3,seconds
"text='coup' and channel=""FOX""",2020-09-09,1,seconds
"text='coup' and channel=""FOX""",2020-09-11,1,seconds
"text='coup' and channel=""FOX""",2020-09-12,1,seconds
"text='coup' and channel=""FOX""",2020-09-13,5,seconds
"text='coup' and channel=""FOX""",2020-09-15,2,seconds
"text='coup' and channel=""FOX""",2020-09-16,2,seconds
"text='coup' and channel=""FOX""",2020-09-20,2,seconds
"text='coup' and channel=""FOX""",2020-09-24,1,seconds
"text='coup' and channel=""FOX""",2020-09-25,9,seconds
"text='coup' and channel=""FOX""",2020-09-26,5,seconds
"text='coup' and channel=""FOX""",2020-09-27,12,seconds
"text='coup' and channel=""FOX""",2020-09-28,3,seconds
"text='coup' and channel=""FOX""",2020-09-29,2,seconds
"text='coup' and channel=""FOX""",2020-09-30,6,seconds
"text='coup' and channel=""FOX""",2020-10-01,6,seconds
"text='coup' and channel=""FOX""",2020-10-02,1,seconds
"text='coup' and channel=""FOX""",2020-10-03,1,seconds
"text='coup' and channel=""FOX""",2020-10-04,2,seconds
"text='coup' and channel=""FOX""",2020-10-05,3,seconds
"text='coup' and channel=""FOX""",2020-10-06,4,seconds
"text='coup' and channel=""FOX""",2020-10-07,2,seconds
"text='coup' and channel=""FOX""",2020-10-09,10,seconds
"text='coup' and channel=""FOX""",2020-10-10,3,seconds
"text='coup' and channel=""FOX""",2020-10-11,2,seconds
"text='coup' and channel=""FOX""",2020-10-15,1,seconds
"text='coup' and channel=""FOX""",2020-10-16,2,seconds
"text='coup' and channel=""FOX""",2020-10-19,2,seconds
"text='coup' and channel=""FOX""",2020-10-20,2,seconds
"text='coup' and channel=""FOX""",2020-10-23,3,seconds
"text='coup' and channel=""FOX""",2020-11-03,1,seconds
"text='coup' and channel=""FOX""",2020-11-05,1,seconds
"text='coup' and channel=""FOX""",2020-11-06,1,seconds
"text='coup' and channel=""FOX""",2020-11-07,2,seconds
"text='coup' and channel=""FOX""",2020-11-08,2,seconds
"text='coup' and channel=""FOX""",2020-11-09,3,seconds
"text='coup' and channel=""FOX""",2020-11-10,2,seconds
"text='coup' and channel=""FOX""",2020-11-11,1,seconds
"text='coup' and channel=""FOX""",2020-11-12,2,seconds
"text='coup' and channel=""FOX""",2020-11-13,2.205,seconds
"text='coup' and channel=""FOX""",2020-11-14,3,seconds
"text='coup' and channel=""FOX""",2020-11-15,3,seconds
"text='coup' and channel=""FOX""",2020-11-20,1,seconds
"text='coup' and channel=""FOX""",2020-11-23,1,seconds
"text='coup' and channel=""FOX""",2020-11-24,2,seconds
"text='coup' and channel=""FOX""",2020-12-03,1,seconds
"text='coup' and channel=""FOX""",2020-12-13,1,seconds
"text='coup' and channel=""FOX""",2020-12-15,1,seconds
"text='coup' and channel=""FOX""",2020-12-16,1,seconds
"text='coup' and channel=""FOX""",2020-12-19,1,seconds
"text='coup' and channel=""FOX""",2020-12-20,2,seconds
"text='coup' and channel=""FOX""",2020-12-27,1,seconds
"text='coup' and channel=""FOX""",2020-12-28,1,seconds
"text='coup' and channel=""FOX""",2021-01-02,2,seconds
"text='coup' and channel=""FOX""",2021-01-06,2,seconds
"text='coup' and channel=""FOX""",2021-01-07,2,seconds
"text='coup' and channel=""FOX""",2021-01-08,4,seconds
"text='coup' and channel=""FOX""",2020-01-02,0,seconds
"text='coup' and channel=""FOX""",2020-01-03,0,seconds
"text='coup' and channel=""FOX""",2020-01-05,0,seconds
"text='coup' and channel=""FOX""",2020-01-11,0,seconds
"text='coup' and channel=""FOX""",2020-01-14,0,seconds
"text='coup' and channel=""FOX""",2020-01-15,0,seconds
"text='coup' and channel=""FOX""",2020-01-20,0,seconds
"text='coup' and channel=""FOX""",2020-01-23,0,seconds
"text='coup' and channel=""FOX""",2020-01-27,0,seconds
"text='coup' and channel=""FOX""",2020-02-04,0,seconds
"text='coup' and channel=""FOX""",2020-02-05,0,seconds
"text='coup' and channel=""FOX""",2020-02-09,0,seconds
"text='coup' and channel=""FOX""",2020-02-15,0,seconds
"text='coup' and channel=""FOX""",2020-02-17,0,seconds
"text='coup' and channel=""FOX""",2020-02-19,0,seconds
"text='coup' and channel=""FOX""",2020-02-21,0,seconds
"text='coup' and channel=""FOX""",2020-02-24,0,seconds
"text='coup' and channel=""FOX""",2020-02-26,0,seconds
"text='coup' and channel=""FOX""",2020-02-28,0,seconds
"text='coup' and channel=""FOX""",2020-02-29,0,seconds
"text='coup' and channel=""FOX""",2020-03-05,0,seconds
"text='coup' and channel=""FOX""",2020-03-06,0,seconds
"text='coup' and channel=""FOX""",2020-03-08,0,seconds
"text='coup' and channel=""FOX""",2020-04-01,0,seconds
"text='coup' and channel=""FOX""",2020-04-04,0,seconds
"text='coup' and channel=""FOX""",2020-04-06,0,seconds
"text='coup' and channel=""FOX""",2020-04-10,0,seconds
"text='coup' and channel=""FOX""",2020-04-13,0,seconds
"text='coup' and channel=""FOX""",2020-04-21,0,seconds
"text='coup' and channel=""FOX""",2020-04-23,0,seconds
"text='coup' and channel=""FOX""",2020-04-26,0,seconds
"text='coup' and channel=""FOX""",2020-04-28,0,seconds
"text='coup' and channel=""FOX""",2020-05-04,0,seconds
"text='coup' and channel=""FOX""",2020-05-14,0,seconds
"text='coup' and channel=""FOX""",2020-05-16,0,seconds
"text='coup' and channel=""FOX""",2020-05-23,0,seconds
"text='coup' and channel=""FOX""",2020-05-27,0,seconds
"text='coup' and channel=""FOX""",2020-05-30,0,seconds
"text='coup' and channel=""FOX""",2020-06-01,0,seconds
"text='coup' and channel=""FOX""",2020-06-05,0,seconds
"text='coup' and channel=""FOX""",2020-06-07,0,seconds
"text='coup' and channel=""FOX""",2020-06-14,0,seconds
"text='coup' and channel=""FOX""",2020-06-17,0,seconds
"text='coup' and channel=""FOX""",2020-06-19,0,seconds
"text='coup' and channel=""FOX""",2020-06-20,0,seconds
"text='coup' and channel=""FOX""",2020-06-23,0,seconds
"text='coup' and channel=""FOX""",2020-06-26,0,seconds
"text='coup' and channel=""FOX""",2020-07-02,0,seconds
"text='coup' and channel=""FOX""",2020-07-04,0,seconds
"text='coup' and channel=""FOX""",2020-07-06,0,seconds
"text='coup' and channel=""FOX""",2020-07-08,0,seconds
"text='coup' and channel=""FOX""",2020-07-11,0,seconds
"text='coup' and channel=""FOX""",2020-07-16,0,seconds
"text='coup' and channel=""FOX""",2020-07-19,0,seconds
"text='coup' and channel=""FOX""",2020-07-20,0,seconds
"text='coup' and channel=""FOX""",2020-07-25,0,seconds
"text='coup' and channel=""FOX""",2020-07-29,0,seconds
"text='coup' and channel=""FOX""",2020-07-31,0,seconds
"text='coup' and channel=""FOX""",2020-08-02,0,seconds
"text='coup' and channel=""FOX""",2020-08-05,0,seconds
"text='coup' and channel=""FOX""",2020-08-12,0,seconds
"text='coup' and channel=""FOX""",2020-08-15,0,seconds
"text='coup' and channel=""FOX""",2020-08-17,0,seconds
"text='coup' and channel=""FOX""",2020-08-21,0,seconds
"text='coup' and channel=""FOX""",2020-08-24,0,seconds
"text='coup' and channel=""FOX""",2020-09-05,0,seconds
"text='coup' and channel=""FOX""",2020-09-10,0,seconds
"text='coup' and channel=""FOX""",2020-09-14,0,seconds
"text='coup' and channel=""FOX""",2020-09-17,0,seconds
"text='coup' and channel=""FOX""",2020-09-19,0,seconds
"text='coup' and channel=""FOX""",2020-09-21,0,seconds
"text='coup' and channel=""FOX""",2020-09-23,0,seconds
"text='coup' and channel=""FOX""",2020-10-08,0,seconds
"text='coup' and channel=""FOX""",2020-10-12,0,seconds
"text='coup' and channel=""FOX""",2020-10-14,0,seconds
"text='coup' and channel=""FOX""",2020-10-17,0,seconds
"text='coup' and channel=""FOX""",2020-10-18,0,seconds
"text='coup' and channel=""FOX""",2020-10-21,0,seconds
"text='coup' and channel=""FOX""",2020-10-22,0,seconds
"text='coup' and channel=""FOX""",2020-10-24,0,seconds
"text='coup' and channel=""FOX""",2020-11-02,0,seconds
"text='coup' and channel=""FOX""",2020-11-04,0,seconds
"text='coup' and channel=""FOX""",2020-11-16,0,seconds
"text='coup' and channel=""FOX""",2020-11-19,0,seconds
"text='coup' and channel=""FOX""",2020-11-21,0,seconds
"text='coup' and channel=""FOX""",2020-11-22,0,seconds
"text='coup' and channel=""FOX""",2020-11-25,0,seconds
"text='coup' and channel=""FOX""",2020-12-02,0,seconds
"text='coup' and channel=""FOX""",2020-12-04,0,seconds
"text='coup' and channel=""FOX""",2020-12-12,0,seconds
"text='coup' and channel=""FOX""",2020-12-14,0,seconds
"text='coup' and channel=""FOX""",2020-12-17,0,seconds
"text='coup' and channel=""FOX""",2020-12-18,0,seconds
"text='coup' and channel=""FOX""",2020-12-21,0,seconds
"text='coup' and channel=""FOX""",2020-12-26,0,seconds
"text='coup' and channel=""FOX""",2020-12-29,0,seconds
"text='coup' and channel=""FOX""",2021-01-01,0,seconds
"text='coup' and channel=""FOX""",2021-01-03,0,seconds
"text='coup' and channel=""FOX""",2021-01-05,0,seconds
"text='insurrection' and channel=""FOX""",2020-01-31,1,seconds
"text='insurrection' and channel=""FOX""",2020-02-21,2,seconds
"text='insurrection' and channel=""FOX""",2020-02-22,2,seconds
"text='insurrection' and channel=""FOX""",2020-04-13,1,seconds
"text='insurrection' and channel=""FOX""",2020-04-17,1,seconds
"text='insurrection' and channel=""FOX""",2020-04-18,1,seconds
"text='insurrection' and channel=""FOX""",2020-04-20,1,seconds
"text='insurrection' and channel=""FOX""",2020-04-21,1,seconds
"text='insurrection' and channel=""FOX""",2020-05-29,1,seconds
"text='insurrection' and channel=""FOX""",2020-05-30,5,seconds
"text='insurrection' and channel=""FOX""",2020-06-01,10,seconds
"text='insurrection' and channel=""FOX""",2020-06-02,24,seconds
"text='insurrection' and channel=""FOX""",2020-06-03,27,seconds
"text='insurrection' and channel=""FOX""",2020-06-04,30,seconds
"text='insurrection' and channel=""FOX""",2020-06-05,6.394,seconds
"text='insurrection' and channel=""FOX""",2020-06-06,6,seconds
"text='insurrection' and channel=""FOX""",2020-06-07,14,seconds
"text='insurrection' and channel=""FOX""",2020-06-08,3,seconds
"text='insurrection' and channel=""FOX""",2020-06-11,5,seconds
"text='insurrection' and channel=""FOX""",2020-06-12,8,seconds
"text='insurrection' and channel=""FOX""",2020-06-13,10,seconds
"text='insurrection' and channel=""FOX""",2020-06-14,7,seconds
"text='insurrection' and channel=""FOX""",2020-06-15,3,seconds
"text='insurrection' and channel=""FOX""",2020-06-16,1,seconds
"text='insurrection' and channel=""FOX""",2020-06-17,2,seconds
"text='insurrection' and channel=""FOX""",2020-06-22,2,seconds
"text='insurrection' and channel=""FOX""",2020-06-25,2,seconds
"text='insurrection' and channel=""FOX""",2020-06-28,2,seconds
"text='insurrection' and channel=""FOX""",2020-06-29,1,seconds
"text='insurrection' and channel=""FOX""",2020-07-06,1,seconds
"text='insurrection' and channel=""FOX""",2020-07-07,1,seconds
"text='insurrection' and channel=""FOX""",2020-07-08,1,seconds
"text='insurrection' and channel=""FOX""",2020-07-13,1,seconds
"text='insurrection' and channel=""FOX""",2020-07-16,1,seconds
"text='insurrection' and channel=""FOX""",2020-07-17,2,seconds
"text='insurrection' and channel=""FOX""",2020-07-18,2,seconds
"text='insurrection' and channel=""FOX""",2020-07-21,6,seconds
"text='insurrection' and channel=""FOX""",2020-07-22,6,seconds
"text='insurrection' and channel=""FOX""",2020-08-05,2,seconds
"text='insurrection' and channel=""FOX""",2020-08-12,1,seconds
"text='insurrection' and channel=""FOX""",2020-08-14,1,seconds
"text='insurrection' and channel=""FOX""",2020-08-28,3,seconds
"text='insurrection' and channel=""FOX""",2020-08-29,3,seconds
"text='insurrection' and channel=""FOX""",2020-08-30,1,seconds
"text='insurrection' and channel=""FOX""",2020-08-31,3,seconds
"text='insurrection' and channel=""FOX""",2020-09-01,4,seconds
"text='insurrection' and channel=""FOX""",2020-09-02,1,seconds
"text='insurrection' and channel=""FOX""",2020-09-03,2,seconds
"text='insurrection' and channel=""FOX""",2020-09-04,3,seconds
"text='insurrection' and channel=""FOX""",2020-09-11,1,seconds
"text='insurrection' and channel=""FOX""",2020-09-12,5,seconds
"text='insurrection' and channel=""FOX""",2020-09-13,10,seconds
"text='insurrection' and channel=""FOX""",2020-09-20,2,seconds
"text='insurrection' and channel=""FOX""",2020-09-23,4,seconds
"text='insurrection' and channel=""FOX""",2020-09-24,3,seconds
"text='insurrection' and channel=""FOX""",2020-09-25,1,seconds
"text='insurrection' and channel=""FOX""",2020-09-27,2,seconds
"text='insurrection' and channel=""FOX""",2020-10-08,3,seconds
"text='insurrection' and channel=""FOX""",2020-10-09,4,seconds
"text='insurrection' and channel=""FOX""",2020-10-10,1,seconds
"text='insurrection' and channel=""FOX""",2020-11-03,1,seconds
"text='insurrection' and channel=""FOX""",2020-11-05,1,seconds
"text='insurrection' and channel=""FOX""",2020-11-09,7,seconds
"text='insurrection' and channel=""FOX""",2020-11-27,1,seconds
"text='insurrection' and channel=""FOX""",2020-11-28,1,seconds
"text='insurrection' and channel=""FOX""",2020-12-27,2,seconds
"text='insurrection' and channel=""FOX""",2021-01-06,3,seconds
"text='insurrection' and channel=""FOX""",2021-01-07,19,seconds
"text='insurrection' and channel=""FOX""",2021-01-08,16,seconds
"text='insurrection' and channel=""FOX""",2020-01-30,0,seconds
"text='insurrection' and channel=""FOX""",2020-02-01,0,seconds
"text='insurrection' and channel=""FOX""",2020-02-20,0,seconds
"text='insurrection' and channel=""FOX""",2020-02-23,0,seconds
"text='insurrection' and channel=""FOX""",2020-04-12,0,seconds
"text='insurrection' and channel=""FOX""",2020-04-14,0,seconds
"text='insurrection' and channel=""FOX""",2020-04-16,0,seconds
"text='insurrection' and channel=""FOX""",2020-04-19,0,seconds
"text='insurrection' and channel=""FOX""",2020-04-22,0,seconds
"text='insurrection' and channel=""FOX""",2020-05-28,0,seconds
"text='insurrection' and channel=""FOX""",2020-05-31,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-09,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-10,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-18,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-21,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-23,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-24,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-26,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-27,0,seconds
"text='insurrection' and channel=""FOX""",2020-06-30,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-05,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-09,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-12,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-14,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-15,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-19,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-20,0,seconds
"text='insurrection' and channel=""FOX""",2020-07-23,0,seconds
"text='insurrection' and channel=""FOX""",2020-08-04,0,seconds
"text='insurrection' and channel=""FOX""",2020-08-06,0,seconds
"text='insurrection' and channel=""FOX""",2020-08-11,0,seconds
"text='insurrection' and channel=""FOX""",2020-08-13,0,seconds
"text='insurrection' and channel=""FOX""",2020-08-15,0,seconds
"text='insurrection' and channel=""FOX""",2020-08-27,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-05,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-10,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-14,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-19,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-21,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-22,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-26,0,seconds
"text='insurrection' and channel=""FOX""",2020-09-28,0,seconds
"text='insurrection' and channel=""FOX""",2020-10-07,0,seconds
"text='insurrection' and channel=""FOX""",2020-10-11,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-02,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-04,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-06,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-08,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-10,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-26,0,seconds
"text='insurrection' and channel=""FOX""",2020-11-29,0,seconds
"text='insurrection' and channel=""FOX""",2020-12-26,0,seconds
"text='insurrection' and channel=""FOX""",2020-12-28,0,seconds
"text='insurrection' and channel=""FOX""",2021-01-05,0,seconds
"text='riot' and channel=""FOX""",2020-01-02,3,seconds
"text='riot' and channel=""FOX""",2020-01-04,2,seconds
"text='riot' and channel=""FOX""",2020-01-05,4,seconds
"text='riot' and channel=""FOX""",2020-01-06,1,seconds
"text='riot' and channel=""FOX""",2020-01-12,4,seconds
"text='riot' and channel=""FOX""",2020-01-13,6,seconds
"text='riot' and channel=""FOX""",2020-01-14,1,seconds
"text='riot' and channel=""FOX""",2020-01-18,1,seconds
"text='riot' and channel=""FOX""",2020-01-19,1,seconds
"text='riot' and channel=""FOX""",2020-01-20,2,seconds
"text='riot' and channel=""FOX""",2020-01-21,2,seconds
"text='riot' and channel=""FOX""",2020-02-05,1,seconds
"text='riot' and channel=""FOX""",2020-02-19,1,seconds
"text='riot' and channel=""FOX""",2020-02-23,1,seconds
"text='riot' and channel=""FOX""",2020-02-25,1,seconds
"text='riot' and channel=""FOX""",2020-02-26,1,seconds
"text='riot' and channel=""FOX""",2020-02-27,1,seconds
"text='riot' and channel=""FOX""",2020-02-29,1,seconds
"text='riot' and channel=""FOX""",2020-03-01,4,seconds
"text='riot' and channel=""FOX""",2020-03-09,1,seconds
"text='riot' and channel=""FOX""",2020-03-11,2,seconds
"text='riot' and channel=""FOX""",2020-03-12,1,seconds
"text='riot' and channel=""FOX""",2020-03-15,2,seconds
"text='riot' and channel=""FOX""",2020-04-03,1,seconds
"text='riot' and channel=""FOX""",2020-04-04,1,seconds
"text='riot' and channel=""FOX""",2020-04-05,1,seconds
"text='riot' and channel=""FOX""",2020-04-10,1,seconds
"text='riot' and channel=""FOX""",2020-04-14,1.82,seconds
"text='riot' and channel=""FOX""",2020-04-15,1.819,seconds
"text='riot' and channel=""FOX""",2020-05-02,1,seconds
"text='riot' and channel=""FOX""",2020-05-03,1,seconds
"text='riot' and channel=""FOX""",2020-05-09,1,seconds
"text='riot' and channel=""FOX""",2020-05-24,1,seconds
"text='riot' and channel=""FOX""",2020-05-27,8,seconds
"text='riot' and channel=""FOX""",2020-05-28,10,seconds
"text='riot' and channel=""FOX""",2020-05-29,36.934,seconds
"text='riot' and channel=""FOX""",2020-05-30,53,seconds
"text='riot' and channel=""FOX""",2020-05-31,39.792,seconds
"text='riot' and channel=""FOX""",2020-06-01,50,seconds
"text='riot' and channel=""FOX""",2020-06-02,24.92,seconds
"text='riot' and channel=""FOX""",2020-06-03,17.17,seconds
"text='riot' and channel=""FOX""",2020-06-04,9,seconds
"text='riot' and channel=""FOX""",2020-06-05,16,seconds
"text='riot' and channel=""FOX""",2020-06-06,10.713,seconds
"text='riot' and channel=""FOX""",2020-06-07,8.721,seconds
"text='riot' and channel=""FOX""",2020-06-08,3,seconds
"text='riot' and channel=""FOX""",2020-06-09,5,seconds
"text='riot' and channel=""FOX""",2020-06-10,7,seconds
"text='riot' and channel=""FOX""",2020-06-11,7,seconds
"text='riot' and channel=""FOX""",2020-06-12,3,seconds
"text='riot' and channel=""FOX""",2020-06-13,10.709,seconds
"text='riot' and channel=""FOX""",2020-06-14,9,seconds
"text='riot' and channel=""FOX""",2020-06-15,5,seconds
"text='riot' and channel=""FOX""",2020-06-16,5,seconds
"text='riot' and channel=""FOX""",2020-06-17,3,seconds
"text='riot' and channel=""FOX""",2020-06-18,5,seconds
"text='riot' and channel=""FOX""",2020-06-19,3,seconds
"text='riot' and channel=""FOX""",2020-06-20,11,seconds
"text='riot' and channel=""FOX""",2020-06-21,4,seconds
"text='riot' and channel=""FOX""",2020-06-22,1.204,seconds
"text='riot' and channel=""FOX""",2020-06-23,2,seconds
"text='riot' and channel=""FOX""",2020-06-24,4,seconds
"text='riot' and channel=""FOX""",2020-06-25,2,seconds
"text='riot' and channel=""FOX""",2020-06-26,1,seconds
"text='riot' and channel=""FOX""",2020-06-27,1,seconds
"text='riot' and channel=""FOX""",2020-06-28,4.115,seconds
"text='riot' and channel=""FOX""",2020-06-29,2,seconds
"text='riot' and channel=""FOX""",2020-06-30,3,seconds
"text='riot' and channel=""FOX""",2020-07-01,10,seconds
"text='riot' and channel=""FOX""",2020-07-02,5,seconds
"text='riot' and channel=""FOX""",2020-07-03,6,seconds
"text='riot' and channel=""FOX""",2020-07-05,11,seconds
"text='riot' and channel=""FOX""",2020-07-06,1,seconds
"text='riot' and channel=""FOX""",2020-07-07,1,seconds
"text='riot' and channel=""FOX""",2020-07-10,1,seconds
"text='riot' and channel=""FOX""",2020-07-11,6,seconds
"text='riot' and channel=""FOX""",2020-07-12,5,seconds
"text='riot' and channel=""FOX""",2020-07-14,5,seconds
"text='riot' and channel=""FOX""",2020-07-15,2,seconds
"text='riot' and channel=""FOX""",2020-07-16,1,seconds
"text='riot' and channel=""FOX""",2020-07-17,1,seconds
"text='riot' and channel=""FOX""",2020-07-18,2,seconds
"text='riot' and channel=""FOX""",2020-07-19,12,seconds
"text='riot' and channel=""FOX""",2020-07-20,7,seconds
"text='riot' and channel=""FOX""",2020-07-21,11,seconds
"text='riot' and channel=""FOX""",2020-07-22,17,seconds
"text='riot' and channel=""FOX""",2020-07-23,21,seconds
"text='riot' and channel=""FOX""",2020-07-24,10,seconds
"text='riot' and channel=""FOX""",2020-07-25,6,seconds
"text='riot' and channel=""FOX""",2020-07-26,34,seconds
"text='riot' and channel=""FOX""",2020-07-27,14,seconds
"text='riot' and channel=""FOX""",2020-07-28,8,seconds
"text='riot' and channel=""FOX""",2020-07-29,1,seconds
