Query,Time,Value,Unit
"name=""mitt romney""",2010-01-04,2327.252,seconds
"name=""mitt romney""",2010-01-11,15.009,seconds
"name=""mitt romney""",2010-01-18,1482.942,seconds
"name=""mitt romney""",2010-01-25,654.628,seconds
"name=""mitt romney""",2010-02-01,3,seconds
"name=""mitt romney""",2010-02-08,54.021,seconds
"name=""mitt romney""",2010-02-15,941.2359999999999,seconds
"name=""mitt romney""",2010-02-22,12,seconds
"name=""mitt romney""",2010-03-01,6837.396000000003,seconds
"name=""mitt romney""",2010-03-08,1077.9610000000002,seconds
"name=""mitt romney""",2010-03-22,2593.2810000000004,seconds
"name=""mitt romney""",2010-03-29,117.06,seconds
"name=""mitt romney""",2010-04-05,270.15900000000005,seconds
"name=""mitt romney""",2010-04-12,1946.9260000000002,seconds
"name=""mitt romney""",2010-04-19,96.048,seconds
"name=""mitt romney""",2010-04-26,123.036,seconds
"name=""mitt romney""",2010-05-10,33.009,seconds
"name=""mitt romney""",2010-06-07,51.039,seconds
"name=""mitt romney""",2010-06-14,126.096,seconds
"name=""mitt romney""",2010-06-28,60.036,seconds
"name=""mitt romney""",2010-07-05,3,seconds
"name=""mitt romney""",2010-07-12,170.624,seconds
"name=""mitt romney""",2010-07-19,57.031,seconds
"name=""mitt romney""",2010-07-26,123.108,seconds
"name=""mitt romney""",2010-08-02,42.015,seconds
"name=""mitt romney""",2010-08-09,105.075,seconds
"name=""mitt romney""",2010-08-16,485.397,seconds
"name=""mitt romney""",2010-08-23,105.063,seconds
"name=""mitt romney""",2010-08-30,93.053,seconds
"name=""mitt romney""",2010-09-06,9.003,seconds
"name=""mitt romney""",2010-09-13,807.549,seconds
"name=""mitt romney""",2010-09-20,198.523,seconds
"name=""mitt romney""",2010-09-27,84.033,seconds
"name=""mitt romney""",2010-10-04,6,seconds
"name=""mitt romney""",2010-10-11,48.039,seconds
"name=""mitt romney""",2010-10-18,9.006,seconds
"name=""mitt romney""",2010-10-25,78.051,seconds
"name=""mitt romney""",2010-11-01,522.393,seconds
"name=""mitt romney""",2010-11-08,30.009,seconds
"name=""mitt romney""",2010-11-15,381.224,seconds
"name=""mitt romney""",2010-11-22,120.054,seconds
"name=""mitt romney""",2010-11-29,86.119,seconds
"name=""mitt romney""",2010-12-06,55.959,seconds
"name=""mitt romney""",2010-12-13,535.6889999999999,seconds
"name=""mitt romney""",2010-12-20,139.483,seconds
"name=""mitt romney""",2010-12-27,303.231,seconds
"name=""mitt romney""",2011-01-03,246.16199999999998,seconds
"name=""mitt romney""",2011-01-10,48.03,seconds
"name=""mitt romney""",2011-01-17,279.111,seconds
"name=""mitt romney""",2011-01-24,969.686,seconds
