Query,Time,Value,Unit
"name=""mitt romney""and channel=""CNN""",2011-04-04,15.003,seconds
"name=""mitt romney""and channel=""CNN""",2011-04-11,132.054,seconds
"name=""mitt romney""and channel=""CNN""",2011-04-18,39.015,seconds
"name=""mitt romney""and channel=""CNN""",2011-04-25,3,seconds
"name=""mitt romney""and channel=""CNN""",2011-05-09,219.08399999999995,seconds
"name=""mitt romney""and channel=""CNN""",2011-05-16,117.045,seconds
"name=""mitt romney""and channel=""CNN""",2011-05-23,97.634,seconds
"name=""mitt romney""and channel=""CNN""",2011-05-30,1038.756,seconds
"name=""mitt romney""and channel=""CNN""",2011-06-06,3553.1749999999997,seconds
"name=""mitt romney""and channel=""CNN""",2011-06-13,2858.5320000000006,seconds
"name=""mitt romney""and channel=""CNN""",2011-06-20,75.048,seconds
"name=""mitt romney""and channel=""CNN""",2011-06-27,135.084,seconds
"name=""mitt romney""and channel=""CNN""",2011-07-04,123.087,seconds
"name=""mitt romney""and channel=""CNN""",2011-07-11,156.08700000000002,seconds
"name=""mitt romney""and channel=""CNN""",2011-07-18,24.003,seconds
"name=""mitt romney""and channel=""CNN""",2011-08-01,306.21299999999997,seconds
"name=""mitt romney""and channel=""CNN""",2011-08-08,380.497,seconds
"name=""mitt romney""and channel=""CNN""",2011-08-15,428.72399999999993,seconds
"name=""mitt romney""and channel=""CNN""",2011-08-22,3,seconds
"name=""mitt romney""and channel=""CNN""",2011-08-29,594.0459999999999,seconds
"name=""mitt romney""and channel=""CNN""",2011-09-05,3617.515000000001,seconds
"name=""mitt romney""and channel=""CNN""",2011-09-12,4895.917,seconds
"name=""mitt romney""and channel=""CNN""",2011-09-19,1004.6679999999997,seconds
"name=""mitt romney""and channel=""CNN""",2011-09-26,99.556,seconds
"name=""mitt romney""and channel=""CNN""",2011-10-03,3447.4650000000006,seconds
"name=""mitt romney""and channel=""CNN""",2011-10-10,1635.776,seconds
"name=""mitt romney""and channel=""CNN""",2011-10-17,5906.535000000002,seconds
"name=""mitt romney""and channel=""CNN""",2011-10-24,915.0760000000001,seconds
"name=""mitt romney""and channel=""CNN""",2011-10-31,450.298,seconds
"name=""mitt romney""and channel=""CNN""",2011-11-07,736.9580000000003,seconds
"name=""mitt romney""and channel=""CNN""",2011-11-14,351.18899999999996,seconds
"name=""mitt romney""and channel=""CNN""",2011-11-21,3275.0030000000006,seconds
"name=""mitt romney""and channel=""CNN""",2011-11-28,1218.3149999999998,seconds
"name=""mitt romney""and channel=""CNN""",2011-12-05,1455.924,seconds
"name=""mitt romney""and channel=""CNN""",2011-12-12,1957.2,seconds
"name=""mitt romney""and channel=""CNN""",2011-12-19,609.9870000000001,seconds
"name=""mitt romney""and channel=""CNN""",2011-12-26,3947.941000000002,seconds
"name=""mitt romney""and channel=""CNN""",2012-01-02,6341.775999999998,seconds
"name=""mitt romney""and channel=""CNN""",2012-01-09,6307.1910000000025,seconds
"name=""mitt romney""and channel=""CNN""",2012-01-16,10944.848,seconds
"name=""mitt romney""and channel=""CNN""",2012-01-23,13736.842000000002,seconds
"name=""mitt romney""and channel=""CNN""",2012-01-30,6023.246999999999,seconds
"name=""mitt romney""and channel=""CNN""",2012-02-06,3792.302000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-02-13,931.992,seconds
"name=""mitt romney""and channel=""CNN""",2012-02-20,8420.093,seconds
"name=""mitt romney""and channel=""CNN""",2012-02-27,2681.083,seconds
"name=""mitt romney""and channel=""CNN""",2012-03-05,4007.557000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-03-12,2550.048,seconds
"name=""mitt romney""and channel=""CNN""",2012-03-19,3039.2180000000008,seconds
"name=""mitt romney""and channel=""CNN""",2012-03-26,1934.9739999999995,seconds
"name=""mitt romney""and channel=""CNN""",2012-04-02,4368.384,seconds
"name=""mitt romney""and channel=""CNN""",2012-04-09,2956,seconds
"name=""mitt romney""and channel=""CNN""",2012-04-16,1876.8080000000004,seconds
"name=""mitt romney""and channel=""CNN""",2012-04-23,3952.170000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-04-30,1868.007,seconds
"name=""mitt romney""and channel=""CNN""",2012-05-07,5093.130000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-05-14,2342.292,seconds
"name=""mitt romney""and channel=""CNN""",2012-05-21,2238.198,seconds
"name=""mitt romney""and channel=""CNN""",2012-05-28,2232.0200000000004,seconds
"name=""mitt romney""and channel=""CNN""",2012-06-04,404.11999999999995,seconds
"name=""mitt romney""and channel=""CNN""",2012-06-11,2448.4120000000007,seconds
"name=""mitt romney""and channel=""CNN""",2012-06-18,3217.713,seconds
"name=""mitt romney""and channel=""CNN""",2012-06-25,2203.1270000000004,seconds
"name=""mitt romney""and channel=""CNN""",2012-07-02,1408.9349999999997,seconds
"name=""mitt romney""and channel=""CNN""",2012-07-09,4301.543000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-07-16,3001.186000000002,seconds
"name=""mitt romney""and channel=""CNN""",2012-07-23,15451.190999999999,seconds
"name=""mitt romney""and channel=""CNN""",2012-07-30,7123.628999999998,seconds
"name=""mitt romney""and channel=""CNN""",2012-08-06,9279.591,seconds
"name=""mitt romney""and channel=""CNN""",2012-08-13,2434.913000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-08-20,5188.181000000002,seconds
"name=""mitt romney""and channel=""CNN""",2012-08-27,12470.300999999998,seconds
"name=""mitt romney""and channel=""CNN""",2012-09-03,5347.6320000000005,seconds
"name=""mitt romney""and channel=""CNN""",2012-09-10,7301.076999999998,seconds
"name=""mitt romney""and channel=""CNN""",2012-09-17,8844.684000000005,seconds
"name=""mitt romney""and channel=""CNN""",2012-09-24,9632.993,seconds
"name=""mitt romney""and channel=""CNN""",2012-10-01,33031.420999999995,seconds
"name=""mitt romney""and channel=""CNN""",2012-10-08,10455.992000000004,seconds
"name=""mitt romney""and channel=""CNN""",2012-10-15,20747.643999999993,seconds
"name=""mitt romney""and channel=""CNN""",2012-10-22,32860.88499999997,seconds
"name=""mitt romney""and channel=""CNN""",2012-10-29,12151.665000000003,seconds
"name=""mitt romney""and channel=""CNN""",2012-11-05,10110.786,seconds
"name=""mitt romney""and channel=""CNN""",2012-11-12,635.3440000000002,seconds
"name=""mitt romney""and channel=""CNN""",2012-11-19,102.06,seconds
"name=""mitt romney""and channel=""CNN""",2012-11-26,702.4140000000001,seconds
"name=""mitt romney""and channel=""CNN""",2012-12-03,100.855,seconds
"name=""mitt romney""and channel=""CNN""",2012-12-10,9.006,seconds
"name=""mitt romney""and channel=""CNN""",2012-12-17,9,seconds
"name=""mitt romney""and channel=""CNN""",2012-12-24,1199.7490000000005,seconds
"name=""mitt romney""and channel=""CNN""",2012-12-31,681.4319999999999,seconds
"name=""mitt romney""and channel=""CNN""",2013-01-07,27.021,seconds
"name=""mitt romney""and channel=""CNN""",2013-01-14,75.051,seconds
"name=""mitt romney""and channel=""CNN""",2013-01-21,12,seconds
"name=""mitt romney""and channel=""CNN""",2013-01-28,18.006,seconds
"name=""mitt romney""and channel=""CNN""",2013-02-04,63.027,seconds
"name=""mitt romney""and channel=""CNN""",2013-02-11,27,seconds
"name=""mitt romney""and channel=""CNN""",2013-02-18,12,seconds
"name=""mitt romney""and channel=""CNN""",2013-02-25,78.051,seconds
"name=""mitt romney""and channel=""CNN""",2013-03-04,285.73,seconds
"name=""mitt romney""and channel=""CNN""",2013-03-11,885.7590000000001,seconds
"name=""mitt romney""and channel=""CNN""",2013-03-18,72.042,seconds
"name=""mitt romney""and channel=""CNN""",2013-03-25,55.373000000000005,seconds
"name=""mitt romney""and channel=""CNN""",2013-04-01,18.006,seconds
"name=""mitt romney""and channel=""CNN""",2013-04-15,54.003,seconds
"name=""mitt romney""and channel=""CNN""",2013-04-29,3,seconds
"name=""mitt romney""and channel=""CNN""",2013-05-13,3,seconds
"name=""mitt romney""and channel=""CNN""",2013-05-27,51.033,seconds
"name=""mitt romney""and channel=""CNN""",2013-06-03,1411.047,seconds
"name=""mitt romney""and channel=""CNN""",2013-06-24,3,seconds
"name=""mitt romney""and channel=""CNN""",2013-07-01,6,seconds
"name=""mitt romney""and channel=""CNN""",2013-07-15,3,seconds
"name=""mitt romney""and channel=""CNN""",2013-07-22,9.006,seconds
"name=""mitt romney""and channel=""CNN""",2013-08-05,186.123,seconds
"name=""mitt romney""and channel=""CNN""",2013-08-12,18.009,seconds
"name=""mitt romney""and channel=""CNN""",2013-08-19,9,seconds
"name=""mitt romney""and channel=""CNN""",2013-08-26,3,seconds
"name=""mitt romney""and channel=""CNN""",2013-09-16,6,seconds
"name=""mitt romney""and channel=""CNN""",2013-09-23,582.335,seconds
"name=""mitt romney""and channel=""CNN""",2013-09-30,12.003,seconds
"name=""mitt romney""and channel=""CNN""",2013-10-07,6,seconds
"name=""mitt romney""and channel=""CNN""",2013-10-28,138.08100000000002,seconds
"name=""mitt romney""and channel=""CNN""",2013-11-04,132.06,seconds
"name=""mitt romney""and channel=""CNN""",2013-11-18,61.231,seconds
"name=""mitt romney""and channel=""CNN""",2013-11-25,6,seconds
"name=""mitt romney""and channel=""CNN""",2013-12-02,27.015,seconds
"name=""mitt romney""and channel=""CNN""",2013-12-09,21.009,seconds
"name=""mitt romney""and channel=""CNN""",2013-12-16,39.027,seconds
"name=""mitt romney""and channel=""CNN""",2013-12-23,3,seconds
"name=""mitt romney""and channel=""CNN""",2013-12-30,30.009,seconds
"name=""mitt romney""and channel=""CNN""",2014-01-06,21.003,seconds
"name=""mitt romney""and channel=""CNN""",2014-01-13,3,seconds
"name=""mitt romney""and channel=""CNN""",2014-01-20,183.126,seconds
"name=""mitt romney""and channel=""CNN""",2014-02-03,1225.0890000000002,seconds
"name=""mitt romney""and channel=""CNN""",2014-02-10,30.021,seconds
"name=""mitt romney""and channel=""CNN""",2014-02-17,120.09,seconds
"name=""mitt romney""and channel=""CNN""",2014-02-24,84.06,seconds
"name=""mitt romney""and channel=""CNN""",2014-03-03,18.009,seconds
"name=""mitt romney""and channel=""CNN""",2014-03-24,27.021,seconds
"name=""mitt romney""and channel=""CNN""",2014-04-07,6,seconds
"name=""mitt romney""and channel=""CNN""",2014-04-21,3,seconds
"name=""mitt romney""and channel=""CNN""",2014-04-28,6,seconds
"name=""mitt romney""and channel=""CNN""",2014-05-05,9.006,seconds
"name=""mitt romney""and channel=""CNN""",2014-05-12,27.024,seconds
"name=""mitt romney""and channel=""CNN""",2014-05-19,33.024,seconds
"name=""mitt romney""and channel=""CNN""",2014-05-26,3,seconds
"name=""mitt romney""and channel=""CNN""",2014-06-09,21.006,seconds
"name=""mitt romney""and channel=""CNN""",2014-06-16,54.042,seconds
"name=""mitt romney""and channel=""CNN""",2014-06-23,9,seconds
"name=""mitt romney""and channel=""CNN""",2014-06-30,63.03,seconds
"name=""mitt romney""and channel=""CNN""",2014-07-07,24.018,seconds
"name=""mitt romney""and channel=""CNN""",2014-07-28,51.036,seconds
"name=""mitt romney""and channel=""CNN""",2014-08-04,9.006,seconds
"name=""mitt romney""and channel=""CNN""",2014-08-25,30.021,seconds
"name=""mitt romney""and channel=""CNN""",2014-09-01,33.03,seconds
"name=""mitt romney""and channel=""CNN""",2014-09-08,81.048,seconds
"name=""mitt romney""and channel=""CNN""",2014-09-15,3,seconds
"name=""mitt romney""and channel=""CNN""",2014-09-29,48.033,seconds
"name=""mitt romney""and channel=""CNN""",2014-10-13,96.06,seconds
"name=""mitt romney""and channel=""CNN""",2014-10-27,9.074,seconds
"name=""mitt romney""and channel=""CNN""",2014-11-03,45.015,seconds
"name=""mitt romney""and channel=""CNN""",2014-11-24,51.906,seconds
"name=""mitt romney""and channel=""CNN""",2014-12-01,27.006,seconds
"name=""mitt romney""and channel=""CNN""",2014-12-08,12.003,seconds
"name=""mitt romney""and channel=""CNN""",2015-01-05,23.852,seconds
"name=""mitt romney""and channel=""CNN""",2015-01-12,376.32500000000005,seconds
"name=""mitt romney""and channel=""CNN""",2015-01-19,453.966,seconds
"name=""mitt romney""and channel=""CNN""",2015-01-26,1277.0310000000002,seconds
"name=""mitt romney""and channel=""CNN""",2015-02-02,5.969,seconds
"name=""mitt romney""and channel=""CNN""",2015-02-23,8.969000000000001,seconds
"name=""mitt romney""and channel=""CNN""",2015-03-09,6,seconds
"name=""mitt romney""and channel=""CNN""",2015-03-16,15.971,seconds
"name=""mitt romney""and channel=""CNN""",2015-03-23,8.969,seconds
"name=""mitt romney""and channel=""CNN""",2015-04-06,47.605,seconds
"name=""mitt romney""and channel=""CNN""",2015-04-13,3,seconds
"name=""mitt romney""and channel=""CNN""",2015-04-20,32.757000000000005,seconds
"name=""mitt romney""and channel=""CNN""",2015-05-04,23.847,seconds
"name=""mitt romney""and channel=""CNN""",2015-05-11,6,seconds
"name=""mitt romney""and channel=""CNN""",2015-05-18,20.97,seconds
"name=""mitt romney""and channel=""CNN""",2015-05-25,32.758,seconds
"name=""mitt romney""and channel=""CNN""",2015-06-08,38.727,seconds
"name=""mitt romney""and channel=""CNN""",2015-06-15,11.939,seconds
"name=""mitt romney""and channel=""CNN""",2015-06-22,11.969999999999999,seconds
"name=""mitt romney""and channel=""CNN""",2015-07-13,8.939,seconds
"name=""mitt romney""and channel=""CNN""",2015-08-03,116.332,seconds
"name=""mitt romney""and channel=""CNN""",2015-08-10,15,seconds
"name=""mitt romney""and channel=""CNN""",2015-08-17,6,seconds
"name=""mitt romney""and channel=""CNN""",2015-08-31,12,seconds
"name=""mitt romney""and channel=""CNN""",2015-09-07,3,seconds
"name=""mitt romney""and channel=""CNN""",2015-09-14,28.380000000000003,seconds
"name=""mitt romney""and channel=""CNN""",2015-09-21,14.94,seconds
"name=""mitt romney""and channel=""CNN""",2015-09-28,5.97,seconds
"name=""mitt romney""and channel=""CNN""",2015-10-05,59.03,seconds
"name=""mitt romney""and channel=""CNN""",2015-10-12,1281.2480000000003,seconds
"name=""mitt romney""and channel=""CNN""",2015-10-19,32.848,seconds
"name=""mitt romney""and channel=""CNN""",2015-10-26,23.878999999999998,seconds
"name=""mitt romney""and channel=""CNN""",2015-11-02,17.939,seconds
"name=""mitt romney""and channel=""CNN""",2015-11-09,36.992000000000004,seconds
"name=""mitt romney""and channel=""CNN""",2015-11-23,3,seconds
"name=""mitt romney""and channel=""CNN""",2015-11-30,17.939,seconds
"name=""mitt romney""and channel=""CNN""",2015-12-14,53.695,seconds
"name=""mitt romney""and channel=""CNN""",2015-12-21,14.939,seconds
"name=""mitt romney""and channel=""CNN""",2015-12-28,3,seconds
"name=""mitt romney""and channel=""CNN""",2016-01-18,6,seconds
"name=""mitt romney""and channel=""CNN""",2016-01-25,11.97,seconds
"name=""mitt romney""and channel=""CNN""",2016-02-08,20.878999999999998,seconds
"name=""mitt romney""and channel=""CNN""",2016-02-15,75.03,seconds
"name=""mitt romney""and channel=""CNN""",2016-02-22,294.99499999999995,seconds
"name=""mitt romney""and channel=""CNN""",2016-02-29,5201.478,seconds
"name=""mitt romney""and channel=""CNN""",2016-03-07,167.421,seconds
"name=""mitt romney""and channel=""CNN""",2016-03-14,396.067,seconds
"name=""mitt romney""and channel=""CNN""",2016-03-21,44.726,seconds
"name=""mitt romney""and channel=""CNN""",2016-04-11,6,seconds
"name=""mitt romney""and channel=""CNN""",2016-04-18,9,seconds
"name=""mitt romney""and channel=""CNN""",2016-04-25,6,seconds
"name=""mitt romney""and channel=""CNN""",2016-05-02,241.72299999999996,seconds
"name=""mitt romney""and channel=""CNN""",2016-05-09,289.82199999999995,seconds
"name=""mitt romney""and channel=""CNN""",2016-05-16,38.939,seconds
"name=""mitt romney""and channel=""CNN""",2016-05-23,65.697,seconds
"name=""mitt romney""and channel=""CNN""",2016-05-30,77.604,seconds
"name=""mitt romney""and channel=""CNN""",2016-06-06,3266.1900000000005,seconds
"name=""mitt romney""and channel=""CNN""",2016-06-20,20.939999999999998,seconds
"name=""mitt romney""and channel=""CNN""",2016-06-27,107.273,seconds
"name=""mitt romney""and channel=""CNN""",2016-07-11,12,seconds
"name=""mitt romney""and channel=""CNN""",2016-07-18,41.848,seconds
"name=""mitt romney""and channel=""CNN""",2016-07-25,38.756,seconds
"name=""mitt romney""and channel=""CNN""",2016-08-01,26.908,seconds
"name=""mitt romney""and channel=""CNN""",2016-08-08,50.726,seconds
"name=""mitt romney""and channel=""CNN""",2016-08-15,11.939,seconds
"name=""mitt romney""and channel=""CNN""",2016-08-22,296.092,seconds
"name=""mitt romney""and channel=""CNN""",2016-08-29,62.73,seconds
"name=""mitt romney""and channel=""CNN""",2016-09-05,50.726,seconds
"name=""mitt romney""and channel=""CNN""",2016-09-12,441.1960000000001,seconds
"name=""mitt romney""and channel=""CNN""",2016-09-19,11.909,seconds
"name=""mitt romney""and channel=""CNN""",2016-09-26,227.49699999999999,seconds
"name=""mitt romney""and channel=""CNN""",2016-10-03,276.97999999999996,seconds
"name=""mitt romney""and channel=""CNN""",2016-10-10,29.96,seconds
"name=""mitt romney""and channel=""CNN""",2016-10-17,129.059,seconds
"name=""mitt romney""and channel=""CNN""",2016-10-24,74.809,seconds
"name=""mitt romney""and channel=""CNN""",2016-10-31,23.974000000000004,seconds
"name=""mitt romney""and channel=""CNN""",2016-11-07,26.904,seconds
"name=""mitt romney""and channel=""CNN""",2016-11-14,1992.6000000000006,seconds
"name=""mitt romney""and channel=""CNN""",2016-11-21,981.0889999999999,seconds
"name=""mitt romney""and channel=""CNN""",2016-11-28,1842.816,seconds
"name=""mitt romney""and channel=""CNN""",2016-12-05,487.71100000000007,seconds
"name=""mitt romney""and channel=""CNN""",2016-12-12,155.78799999999998,seconds
"name=""mitt romney""and channel=""CNN""",2016-12-19,3,seconds
"name=""mitt romney""and channel=""CNN""",2016-12-26,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-01-02,6,seconds
"name=""mitt romney""and channel=""CNN""",2017-01-09,6,seconds
"name=""mitt romney""and channel=""CNN""",2017-01-16,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-02-06,6,seconds
"name=""mitt romney""and channel=""CNN""",2017-02-20,6,seconds
"name=""mitt romney""and channel=""CNN""",2017-03-13,23.958,seconds
"name=""mitt romney""and channel=""CNN""",2017-04-03,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-04-10,9,seconds
"name=""mitt romney""and channel=""CNN""",2017-04-17,53.346000000000004,seconds
"name=""mitt romney""and channel=""CNN""",2017-04-24,6,seconds
"name=""mitt romney""and channel=""CNN""",2017-05-01,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-05-29,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-06-05,113.646,seconds
"name=""mitt romney""and channel=""CNN""",2017-06-19,17.973,seconds
"name=""mitt romney""and channel=""CNN""",2017-07-10,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-07-31,20.97,seconds
"name=""mitt romney""and channel=""CNN""",2017-08-07,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-08-14,236.177,seconds
"name=""mitt romney""and channel=""CNN""",2017-08-21,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-08-28,30,seconds
"name=""mitt romney""and channel=""CNN""",2017-09-04,41.986000000000004,seconds
"name=""mitt romney""and channel=""CNN""",2017-09-11,9,seconds
"name=""mitt romney""and channel=""CNN""",2017-10-09,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-11-20,9,seconds
"name=""mitt romney""and channel=""CNN""",2017-11-27,3,seconds
"name=""mitt romney""and channel=""CNN""",2017-12-04,119.726,seconds
"name=""mitt romney""and channel=""CNN""",2017-12-18,6,seconds
"name=""mitt romney""and channel=""CNN""",2017-12-25,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-01-01,252.14100000000002,seconds
"name=""mitt romney""and channel=""CNN""",2018-01-08,96.85000000000001,seconds
"name=""mitt romney""and channel=""CNN""",2018-01-15,75.036,seconds
"name=""mitt romney""and channel=""CNN""",2018-01-22,12,seconds
"name=""mitt romney""and channel=""CNN""",2018-01-29,61.037,seconds
"name=""mitt romney""and channel=""CNN""",2018-02-05,54.039,seconds
"name=""mitt romney""and channel=""CNN""",2018-02-12,15.003,seconds
"name=""mitt romney""and channel=""CNN""",2018-02-19,95.08,seconds
"name=""mitt romney""and channel=""CNN""",2018-02-26,15.006,seconds
"name=""mitt romney""and channel=""CNN""",2018-03-05,6,seconds
"name=""mitt romney""and channel=""CNN""",2018-03-26,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-04-16,598.4440000000001,seconds
"name=""mitt romney""and channel=""CNN""",2018-04-23,115.741,seconds
"name=""mitt romney""and channel=""CNN""",2018-05-14,9,seconds
"name=""mitt romney""and channel=""CNN""",2018-05-21,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-05-28,36.033,seconds
"name=""mitt romney""and channel=""CNN""",2018-06-04,66.051,seconds
"name=""mitt romney""and channel=""CNN""",2018-06-11,69.063,seconds
"name=""mitt romney""and channel=""CNN""",2018-06-18,21.018,seconds
"name=""mitt romney""and channel=""CNN""",2018-06-25,188.92000000000002,seconds
"name=""mitt romney""and channel=""CNN""",2018-07-02,21.006,seconds
"name=""mitt romney""and channel=""CNN""",2018-07-16,42.027,seconds
"name=""mitt romney""and channel=""CNN""",2018-08-06,27.015,seconds
"name=""mitt romney""and channel=""CNN""",2018-08-27,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-09-17,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-10-01,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-10-15,18.003,seconds
"name=""mitt romney""and channel=""CNN""",2018-10-29,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-11-05,27.021,seconds
"name=""mitt romney""and channel=""CNN""",2018-11-12,9,seconds
"name=""mitt romney""and channel=""CNN""",2018-11-26,21,seconds
"name=""mitt romney""and channel=""CNN""",2018-12-03,3,seconds
"name=""mitt romney""and channel=""CNN""",2018-12-24,30.012,seconds
"name=""mitt romney""and channel=""CNN""",2018-12-31,3799.8280000000004,seconds
"name=""mitt romney""and channel=""CNN""",2019-01-14,106.02400000000002,seconds
"name=""mitt romney""and channel=""CNN""",2019-01-21,55.985,seconds
"name=""mitt romney""and channel=""CNN""",2019-01-28,20.001,seconds
"name=""mitt romney""and channel=""CNN""",2019-02-04,22.985,seconds
"name=""mitt romney""and channel=""CNN""",2019-02-11,1,seconds
"name=""mitt romney""and channel=""CNN""",2019-02-18,1,seconds
"name=""mitt romney""and channel=""CNN""",2019-02-25,93.467,seconds
"name=""mitt romney""and channel=""CNN""",2019-03-04,8.467,seconds
"name=""mitt romney""and channel=""CNN""",2019-03-11,206.03100000000003,seconds
"name=""mitt romney""and channel=""CNN""",2019-03-18,8.001000000000001,seconds
"name=""mitt romney""and channel=""CNN""",2019-03-25,3,seconds
"name=""mitt romney""and channel=""CNN""",2019-04-01,6.003,seconds
"name=""mitt romney""and channel=""CNN""",2019-04-08,38.014,seconds
"name=""mitt romney""and channel=""CNN""",2019-04-15,392.00699999999995,seconds
"name=""mitt romney""and channel=""CNN""",2019-04-22,8.991,seconds
"name=""mitt romney""and channel=""CNN""",2019-05-06,24.99,seconds
"name=""mitt romney""and channel=""CNN""",2019-05-13,1438.015,seconds
"name=""mitt romney""and channel=""CNN""",2019-05-20,327.069,seconds
"name=""mitt romney""and channel=""CNN""",2019-05-27,8.001000000000001,seconds
"name=""mitt romney""and channel=""CNN""",2019-06-03,19.997000000000003,seconds
"name=""mitt romney""and channel=""CNN""",2019-06-10,193.01500000000001,seconds
"name=""mitt romney""and channel=""CNN""",2019-06-17,59.985,seconds
"name=""mitt romney""and channel=""CNN""",2019-06-24,19.997,seconds
"name=""mitt romney""and channel=""CNN""",2019-07-01,1,seconds
"name=""mitt romney""and channel=""CNN""",2019-07-15,18.009,seconds
"name=""mitt romney""and channel=""CNN""",2019-07-22,19.009999999999998,seconds
"name=""mitt romney""and channel=""CNN""",2019-07-29,4,seconds
"name=""mitt romney""and channel=""CNN""",2019-08-05,3,seconds
"name=""mitt romney""and channel=""CNN""",2019-08-12,10.001000000000001,seconds
"name=""mitt romney""and channel=""CNN""",2019-08-26,5,seconds
"name=""mitt romney""and channel=""CNN""",2019-09-09,18,seconds
"name=""mitt romney""and channel=""CNN""",2019-09-16,9.002999999999998,seconds
"name=""mitt romney""and channel=""CNN""",2019-09-23,427.877,seconds
"name=""mitt romney""and channel=""CNN""",2019-09-30,133.976,seconds
"name=""mitt romney""and channel=""CNN""",2019-10-07,137.341,seconds
"name=""mitt romney""and channel=""CNN""",2019-10-14,417.01499999999993,seconds
"name=""mitt romney""and channel=""CNN""",2019-10-21,561.4099999999999,seconds
"name=""mitt romney""and channel=""CNN""",2019-10-28,10.992,seconds
"name=""mitt romney""and channel=""CNN""",2019-11-04,88.981,seconds
"name=""mitt romney""and channel=""CNN""",2019-11-18,94.973,seconds
"name=""mitt romney""and channel=""CNN""",2019-11-25,7.987,seconds
"name=""mitt romney""and channel=""CNN""",2019-12-02,38.995,seconds
"name=""mitt romney""and channel=""CNN""",2019-12-09,9.004999999999999,seconds
"name=""mitt romney""and channel=""CNN""",2019-12-16,19.983,seconds
"name=""mitt romney""and channel=""CNN""",2019-12-23,27.003,seconds
"name=""mitt romney""and channel=""CNN""",2019-12-30,2.001,seconds
