"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","TRUSTGOV","TOT","PC","A","2011",25,
"SVN","TRUSTGOV","TOT","PC","A","2012",25,
"SVN","TRUSTGOV","TOT","PC","A","2013",18,
"SVN","TRUSTGOV","TOT","PC","A","2014",18,
"SVN","TRUSTGOV","TOT","PC","A","2015",18,
"SVN","TRUSTGOV","TOT","PC","A","2016",24.3,
"SVN","TRUSTGOV","TOT","PC","A","2017",24.3,
"SVN","TRUSTGOV","TOT","PC","A","2018",24.3,
"ZAF","TRUSTGOV","TOT","PC","A","2006",56,
"ZAF","TRUSTGOV","TOT","PC","A","2007",56,
"ZAF","TRUSTGOV","TOT","PC","A","2008",56,
"ZAF","TRUSTGOV","TOT","PC","A","2009",56,
"ZAF","TRUSTGOV","TOT","PC","A","2010",55,
"ZAF","TRUSTGOV","TOT","PC","A","2011",55,
"ZAF","TRUSTGOV","TOT","PC","A","2012",55,
"ZAF","TRUSTGOV","TOT","PC","A","2013",52.7,
"ZAF","TRUSTGOV","TOT","PC","A","2014",52.7,
"ZAF","TRUSTGOV","TOT","PC","A","2015",52.7,
"ZAF","TRUSTGOV","TOT","PC","A","2016",47.3,
"ZAF","TRUSTGOV","TOT","PC","A","2017",47.3,
"ZAF","TRUSTGOV","TOT","PC","A","2018",47.3,
