"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,56.445955,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,56.273146,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,47.475,,
"DEU","Germany","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,47.475,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,53.745,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,51.6425,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,49.54,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,49.6,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,53.8,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,57.26625,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,57.415,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,46,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,46,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,60,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,55,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,55,,
"GRC","Greece","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,55,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,68.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,68.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,68.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,68.375,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,69.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,69.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,73.333333,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,71,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,62,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,62,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,57.64,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,53.06,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,38.82,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,34.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,34.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,34.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,33.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,33.5,,
"HUN","Hungary","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,33.5,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,43.0678,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,42.6592,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,43.9984,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,42.008,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,41.0368,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,38.2208,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,35.2512,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,34.2912,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,34.2912,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,39.552,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,44.2752,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,44.3616,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,44.3904,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,44.3712,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,44.3904,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,44.3904,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,44.399998,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,44.3904,,
"ISL","Iceland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,44.3904,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,50.5,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,48,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,48,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,48,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,48,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,48,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,48,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,43.628651,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,43.633659,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,50.198441,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,52.058112,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,52,,
"IRL","Ireland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,52,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,46.4,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,45.9,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,51.59241,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,51.59241,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,51.59241,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,44.1,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,44.6,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,50.67999,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,50.67999,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,50.67999,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,50.94852,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,47.2611,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,47.2611,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,47.2611,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,47.8431,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,48.8131,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,48.8131,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,52.765573,,
"ITA","Italy","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,52.765573,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,47.7,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,47.7,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,47.85,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,47.85,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,47.85,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,47.8875,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,47.9,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,47.8,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,47.8,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,47.7,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,47.775,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,47.8,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,47.75,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,51.0858,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,51.0858,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,56.165275,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,56.121221,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,56.077165,,
"JPN","Japan","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,56.077165,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,43.352,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,45.551999,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,38.9488,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,39.08168,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,39.16322,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,38.177075,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,38.229349,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,38.318525,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,38.477195,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,38.488265,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,38.597735,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,38.761146,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,41.828451,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,41.914557,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,43.199462,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,43.224367,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,43.239866,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,45.309839,,
"KOR","Korea","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,47.428129,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,48.15,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,50.15504,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,46.451825,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,46.451825,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,46.451825,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,46.5434,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,46.5434,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,46.9434,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,46.9434,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,47.034975,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,47.034975,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,43.54,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,42.74,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,45,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,45,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,45.5,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,45.5,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,47.18,,
"LUX","Luxembourg","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,47.18,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,42.93,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,42.77,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,37.61,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,31.41732,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,28.668269,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,24.636127,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,23.500653,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,22.53687,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,29.65,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,29.65,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,31.65,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,31.65,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,31.65,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,31.65,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,35,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,35,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,35,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,35,,
"MEX","Mexico","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,35,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,60,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,52,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,52,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,52,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,52,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,52,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,49.14,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,50.18,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,50.3204,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,50.1748,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,49.452,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,49.5508,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,49.3428,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,81.570593,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,70.962076,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,52.732637,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,52.6512,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,52.197272,,
"NLD","Netherlands","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,52.266995,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008",,,"0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009",,,"0","Units",,,38,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010",,,"0","Units",,,35.5,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017",,,"0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018",,,"0","Units",,,33,,
"NOR","Norway","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000",,,"0","Units",,,55.3,,
"NOR","Norway","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001",,,"0","Units",,,55.3,,
