"Country","Year","value_DT.DOD.DECT.GN.ZS","value_GC.DOD.TOTL.GD.ZS","value_GC.REV.TOTL.CD","value_GC.TAX.TOTL.GD.ZS","value_GC.TAX.YPKG.RV.ZS","value_GC.XPN.INTP.RV.ZS","value_NY.GDP.MKTP.KD.ZG","value_NY.GDP.PCAP.KD.ZG","value_PAY.TAX.RK.DB19","value_GGEXP","value_GGNLEND","value_GGREV","value_top_tax_rate","last_value_DT.DOD.DECT.GN.ZS","last_value_GC.DOD.TOTL.GD.ZS","last_value_GC.REV.TOTL.CD","last_value_GC.TAX.TOTL.GD.ZS","last_value_GC.TAX.YPKG.RV.ZS","last_value_GC.XPN.INTP.RV.ZS","last_value_NY.GDP.MKTP.KD.ZG","last_value_NY.GDP.PCAP.KD.ZG","last_value_PAY.TAX.RK.DB19","last_value_GGEXP","last_value_GGNLEND","last_value_GGREV","last_value_top_tax_rate","diff_value_DT.DOD.DECT.GN.ZS","diff_value_GC.DOD.TOTL.GD.ZS","diff_value_GC.REV.TOTL.CD","diff_value_GC.TAX.TOTL.GD.ZS","diff_value_GC.TAX.YPKG.RV.ZS","diff_value_GC.XPN.INTP.RV.ZS","diff_value_NY.GDP.MKTP.KD.ZG","diff_value_NY.GDP.PCAP.KD.ZG","diff_value_PAY.TAX.RK.DB19","diff_value_GGEXP","diff_value_GGNLEND","diff_value_GGREV","diff_value_top_tax_rate","pct_change_DT.DOD.DECT.GN.ZS","pct_change_GC.DOD.TOTL.GD.ZS","pct_change_GC.REV.TOTL.CD","pct_change_GC.TAX.TOTL.GD.ZS","pct_change_GC.TAX.YPKG.RV.ZS","pct_change_GC.XPN.INTP.RV.ZS","pct_change_NY.GDP.MKTP.KD.ZG","pct_change_NY.GDP.PCAP.KD.ZG","pct_change_PAY.TAX.RK.DB19","pct_change_GGEXP","pct_change_GGNLEND","pct_change_GGREV","pct_change_top_tax_rate","lag_pct_change_DT.DOD.DECT.GN.ZS","lag_pct_change_GC.DOD.TOTL.GD.ZS","lag_pct_change_GC.REV.TOTL.CD","lag_pct_change_GC.TAX.TOTL.GD.ZS","lag_pct_change_GC.TAX.YPKG.RV.ZS","lag_pct_change_GC.XPN.INTP.RV.ZS","lag_pct_change_NY.GDP.MKTP.KD.ZG","lag_pct_change_NY.GDP.PCAP.KD.ZG","lag_pct_change_PAY.TAX.RK.DB19","lag_pct_change_GGEXP","lag_pct_change_GGNLEND","lag_pct_change_GGREV","lag_pct_change_top_tax_rate","lag_diff_value_DT.DOD.DECT.GN.ZS","lag_diff_value_GC.DOD.TOTL.GD.ZS","lag_diff_value_GC.REV.TOTL.CD","lag_diff_value_GC.TAX.TOTL.GD.ZS","lag_diff_value_GC.TAX.YPKG.RV.ZS","lag_diff_value_GC.XPN.INTP.RV.ZS","lag_diff_value_NY.GDP.MKTP.KD.ZG","lag_diff_value_NY.GDP.PCAP.KD.ZG","lag_diff_value_PAY.TAX.RK.DB19","lag_diff_value_GGEXP","lag_diff_value_GGNLEND","lag_diff_value_GGREV","lag_diff_value_top_tax_rate"
"Andorra",1987,NA,NA,NA,NA,NA,NA,5.54712217053779,1.3256729337923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25332177830622,-1.00182403610599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29380039223157,2.32749696989829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705064100184333,-2.32325926112243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401428226953165,-0.504975449480442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93188874610646,1.02196253176123,NA,NA,NA,NA,NA
"Andorra",1988,NA,NA,NA,NA,NA,NA,5.09432620323258,0.970487690400006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.54712217053779,1.3256729337923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45279596730521,-0.355185243392294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0816271849410722,-0.267928260688124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705064100184333,-2.32325926112243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29380039223157,2.32749696989829,NA,NA,NA,NA,NA
"Andorra",1989,NA,NA,NA,NA,NA,NA,4.82703424406891,0.801682524888875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09432620323258,0.970487690400006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26729195916367,-0.168805165511131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0524685598252544,-0.1739384921426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0816271849410722,-0.267928260688124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45279596730521,-0.355185243392294,NA,NA,NA,NA,NA
"Andorra",1990,NA,NA,NA,NA,NA,NA,3.78138758962959,-0.142614681962741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82703424406891,0.801682524888875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04564665443932,-0.944297206851616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216623003187543,-1.17789421315191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0524685598252544,-0.1739384921426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26729195916367,-0.168805165511131,NA,NA,NA,NA,NA
"Andorra",1991,NA,NA,NA,NA,NA,NA,2.54600287187591,-1.36612958050706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78138758962959,-0.142614681962741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23538471775368,-1.22351489854432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.326701425990213,8.57916507406979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216623003187543,-1.17789421315191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04564665443932,-0.944297206851616,NA,NA,NA,NA,NA
"Andorra",1992,NA,NA,NA,NA,NA,NA,0.929211956288995,-2.87054457996786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54600287187591,-1.36612958050706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61679091558691,-1.5044149994608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63503106514395,1.10122423299144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.326701425990213,8.57916507406979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23538471775368,-1.22351489854432,NA,NA,NA,NA,NA
"Andorra",1993,NA,NA,NA,NA,NA,NA,-1.0314840109577,-4.41262289346209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929211956288995,-2.87054457996786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9606959672467,-1.54207831349423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11006321429306,0.537207582232182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63503106514395,1.10122423299144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61679091558691,-1.5044149994608,NA,NA,NA,NA,NA
"Andorra",1994,NA,NA,NA,NA,NA,NA,2.38318769098808,-0.403571697636522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0314840109577,-4.41262289346209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41467170194578,4.00905119582557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.31044559651038,-0.908541539265803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11006321429306,0.537207582232182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9606959672467,-1.54207831349423,NA,NA,NA,NA,NA
"Andorra",1995,NA,NA,NA,NA,NA,NA,2.75749918732981,0.869722420740331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38318769098808,-0.403571697636522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37431149634173,1.27329411837685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157063372623639,-3.15506296857231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.31044559651038,-0.908541539265803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41467170194578,4.00905119582557,NA,NA,NA,NA,NA
"Andorra",1996,NA,NA,NA,NA,NA,NA,4.64974014875021,3.82047713638443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75749918732981,0.869722420740331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8922409614204,2.9507547156441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686216326051841,3.39275456775317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157063372623639,-3.15506296857231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37431149634173,1.27329411837685,NA,NA,NA,NA,NA
"Andorra",1997,NA,NA,NA,NA,NA,NA,9.06767219910549,9.12362433712795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64974014875021,3.82047713638443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41793205035528,5.30314720074352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950146010103976,1.38808505101073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686216326051841,3.39275456775317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8922409614204,2.9507547156441,NA,NA,NA,NA,NA
"Andorra",1998,NA,NA,NA,NA,NA,NA,3.19479029605816,3.49242735453419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06767219910549,9.12362433712795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.87288190304733,-5.63119698259376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647672497868491,-0.617210526706804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950146010103976,1.38808505101073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41793205035528,5.30314720074352,NA,NA,NA,NA,NA
"Andorra",1999,NA,NA,NA,NA,NA,NA,4.09908083663429,3.73035953120082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19479029605816,3.49242735453419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90429054057613,0.23793217666663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283051611147021,0.0681280245837396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.647672497868491,-0.617210526706804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.87288190304733,-5.63119698259376,NA,NA,NA,NA,NA
"Andorra",2000,NA,NA,NA,NA,NA,NA,3.52836129711103,1.91345185341851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09908083663429,3.73035953120082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57071953952326,-1.81690767778231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139231101378296,-0.487059668802872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283051611147021,0.0681280245837396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90429054057613,0.23793217666663,NA,NA,NA,NA,NA
"Andorra",2001,NA,NA,NA,NA,NA,NA,8.11935772169949,4.98692923214578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52836129711103,1.91345185341851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59099642458846,3.07347737872727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.301169590639,1.606247564179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139231101378296,-0.487059668802872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57071953952326,-1.81690767778231,NA,NA,NA,NA,NA
"Andorra",2002,NA,NA,NA,NA,NA,NA,4.54636221364653,0.504740650532767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11935772169949,4.98692923214578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.57299550805296,-4.48218858161301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.440058885261812,-0.898787284311314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.301169590639,1.606247564179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59099642458846,3.07347737872727,NA,NA,NA,NA,NA
"Andorra",2003,NA,NA,NA,NA,NA,NA,8.69420371612468,4.04088814340709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54636221364653,0.504740650532767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14784150247815,3.53614749287432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912342947516992,7.00587022095769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.440058885261812,-0.898787284311314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.57299550805296,-4.48218858161301,NA,NA,NA,NA,NA
"Andorra",2004,NA,NA,NA,NA,NA,NA,8.13567633837351,3.79288948369512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69420371612468,4.04088814340709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.558527377751169,-0.247998659711969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064241349292897,-0.0613723149245276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912342947516992,7.00587022095769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14784150247815,3.53614749287432,NA,NA,NA,NA,NA
"Andorra",2005,NA,NA,NA,NA,NA,NA,5.39779598500422,1.89242087413828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13567633837351,3.79288948369512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73788035336929,-1.90046860955684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336527688602304,-0.501060897694641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064241349292897,-0.0613723149245276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.558527377751169,-0.247998659711969,NA,NA,NA,NA,NA
"Andorra",2006,NA,NA,NA,NA,NA,NA,4.80868869916921,2.05754635138069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39779598500422,1.89242087413828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58910728583501,0.16512547724241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109138486795653,0.0872562121349463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336527688602304,-0.501060897694641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73788035336929,-1.90046860955684,NA,NA,NA,NA,NA
"Andorra",2007,NA,NA,NA,NA,NA,NA,1.55318814103222,-0.523712361440857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80868869916921,2.05754635138069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.25550055813699,-2.58125871282155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.677003807441192,-1.25453247315154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109138486795653,0.0872562121349463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58910728583501,0.16512547724241,NA,NA,NA,NA,NA
"Andorra",2008,NA,NA,NA,NA,NA,NA,-5.55918636850581,-6.88578576343916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55318814103222,-0.523712361440857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.11237450953803,-6.3620734019983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57920989842948,12.1480298545842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.677003807441192,-1.25453247315154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.25550055813699,-2.58125871282155,NA,NA,NA,NA,NA
"Andorra",2009,NA,NA,NA,NA,NA,NA,-5.30284654348291,-5.97666808933573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.55918636850581,-6.88578576343916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2563398250229,0.90911767410343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0461110328078098,-0.132028167203588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57920989842948,12.1480298545842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.11237450953803,-6.3620734019983,NA,NA,NA,NA,NA
