"weekly_correlation","solution_diff","solved_ifr","sir_total_deaths","sir_total_observed_deaths","sir_observed_to_date","actual_to_date","projected_to_date","it","initial_r0","incubation_period","distancing_effect","prop_susceptible","initial_shutdown","missing_death_rate"
0.501804652107368,8165.70228569436,0.00491252497308437,29394,20575.8,19048.4,17669,18294.6666666667,183,2.5,4.5,0.65,0.3,2020-03-07,0.3
0.834172734475236,8165.98924260387,0.0386052562353129,93055,60485.75,9066.85,17669,18294.6666666667,1603,2.5,6.5,0.55,0.4,2020-03-07,0.35
0.894996182576985,8167.10667522131,0.0384326691025103,268051,134025.5,8584.5,17669,18294.6666666667,5396,2,4.5,0.4,0.5,2020-03-07,0.5
0.86784434641901,8167.69637392878,0.0428509963462345,308923,216246.1,8799,17669,18294.6666666667,313,2.5,7,0.45,0.4,2020-03-07,0.3
0.713005078226607,8171.0224356353,0.00541828227284348,76552,49758.8,9573.2,17669,18294.6666666667,1488,2.5,5.5,0.4,0.4,2020-03-07,0.35
0.896375125545261,8173.91155180244,0.0472693336498108,88549,61984.3,6518.4,17669,18294.6666666667,781,2,5,0.45,0.6,2020-03-07,0.3
0.8946189399233,8174.23792119935,0.0312836654487448,47824,31085.6,16901.95,17669,18294.6666666667,1709,2.75,6.5,0.7,0.4,2020-03-07,0.35
0.934489633633046,8180.05086086998,0.0197163345512552,184500,110700,9436.2,17669,18294.6666666667,3528,2.5,6.5,0.5,0.7,2020-03-07,0.4
0.887997660004995,8183.49033793718,0.00260256827939701,61216,30608,23904,17669,18294.6666666667,5730,3,6,0.5,0.6,2020-03-07,0.5
0.915194289039458,8183.50007147022,0.00167536840440309,37586,22551.6,20595.6,17669,18294.6666666667,3345,3,5.5,0.6,0.6,2020-03-07,0.4
0.977147846313412,8185.94682638755,0.00584074609981316,66996,26798.4,17032.8,17669,18294.6666666667,7999,2.75,5.5,0.6,0.5,2020-03-07,0.6
0.921582696591409,8188.81865688871,0.0124645491150912,26503,14576.65,11646.8,17669,18294.6666666667,4627,2.25,4.5,0.7,0.6,2020-03-07,0.45
0.788182453730978,8190.88942923632,0.00539409169523361,80087,48052.2,27329.4,17669,18294.6666666667,2795,3,6.5,0.5,0.4,2020-03-07,0.4
0.974081960690386,8191.21728391901,0.0251040489860984,34363,22335.95,13798.85,17669,18294.6666666667,2392,2.25,5,0.65,0.7,2020-03-07,0.35
0.903202068544502,8192.63916494364,0.00730735527253853,128609,57874.05,14428.35,17669,18294.6666666667,6867,2.25,4.5,0.4,0.6,2020-03-07,0.55
0.873926565804798,8193.08011036982,0.00221966474094127,55976,36384.4,26022.75,17669,18294.6666666667,1979,2.75,5.5,0.4,0.6,2020-03-07,0.35
0.850936730766122,8193.55934579633,0.0475935928670823,18792,11275.2,8862,17669,18294.6666666667,3412,2.25,5.5,0.7,0.6,2020-03-07,0.4
0.958544571146674,8196.69770937176,0.0300626244603363,113978,51290.1,19687.05,17669,18294.6666666667,6335,3,7,0.65,0.3,2020-03-07,0.55
0.583149508987137,8203.50884433271,0.0160216302361182,375017,206259.35,14693.25,17669,18294.6666666667,4724,2.75,7,0.45,0.7,2020-03-07,0.45
0.858102840780688,8210.50464254547,0.0422887167079667,16844,11790.8,8551.2,17669,18294.6666666667,962,2.25,5.5,0.7,0.6,2020-03-07,0.3
0.930103112535138,8214.25170731401,0.0264171036350418,36829,18414.5,13979,17669,18294.6666666667,5373,2.5,5.5,0.7,0.4,2020-03-07,0.5
0.69925274035247,8218.42105835289,0.00242684138743149,38293,21061.15,18448.65,17669,18294.6666666667,4319,2.75,5,0.6,0.5,2020-03-07,0.45
0.7106809388733,8219.59570111629,0.0105197312336339,173843,112997.95,10673.65,17669,18294.6666666667,1972,2.25,5,0.4,0.6,2020-03-07,0.35
0.897250869658853,8220.37521502133,0.0428507150285574,240891,168623.7,8554.7,17669,18294.6666666667,792,2.25,6,0.45,0.6,2020-03-07,0.3
0.790722482608414,8220.46758455028,0.00424960111515934,37919,22751.4,15709.2,17669,18294.6666666667,3670,3,6.5,0.7,0.7,2020-03-07,0.4
0.800442962368872,8220.57265993914,0.0317118252180967,291266,131069.7,14175.45,17669,18294.6666666667,6999,2.75,7,0.55,0.6,2020-03-07,0.55
0.949694050126897,8221.1089482393,0.0425639452983339,82769,37246.05,11908.8,17669,18294.6666666667,6533,2.5,6,0.6,0.4,2020-03-07,0.55
0.995873873391914,8221.90331558545,0.0495156047877191,20710,13461.5,8247.2,17669,18294.6666666667,1861,2,4.5,0.6,0.5,2020-03-07,0.35
0.884630021511398,8223.33818252646,0.00319377140212428,37796,22677.6,18141.6,17669,18294.6666666667,2545,3,6,0.5,0.3,2020-03-07,0.4
0.809871609030985,8224.94622102907,0.032326691025103,346571,155956.95,21271.05,17669,18294.6666666667,7244,2.75,7,0.55,0.7,2020-03-07,0.55
0.975066966722293,8226.19459105675,0.0197163023862482,270278,121625.1,12329.55,17669,18294.6666666667,6627,2.25,5,0.4,0.5,2020-03-07,0.55
0.808337360385589,8228.56075056335,0.0124179924617354,28983,15940.65,13457.95,17669,18294.6666666667,3898,2.5,5,0.7,0.3,2020-03-07,0.45
0.764660400235727,8235.2083612368,0.00246818224239256,37064,20385.2,19874.8,17669,18294.6666666667,3725,3,5,0.45,0.3,2020-03-07,0.45
0.955093237025664,8235.8304348346,0.0318037855578059,86981,56537.65,6986.85,17669,18294.6666666667,1557,2.25,5.5,0.5,0.4,2020-03-07,0.35
0.989895201532886,8235.95239582,0.00169615178214063,50844,35590.8,27414.8,17669,18294.6666666667,1040,3,6,0.45,0.7,2020-03-07,0.3
0.838468200010878,8239.46831602834,0.00162048372840734,41992,27294.8,21283.6,17669,18294.6666666667,2020,3,6,0.45,0.6,2020-03-07,0.35
0.833980656764159,8243.12700273778,0.00260087491267524,63861,28737.45,21895.2,17669,18294.6666666667,7235,3,6,0.55,0.7,2020-03-07,0.55
0.979888827130516,8243.48056210347,0.0428870070187621,191362,76544.8,19275.6,17669,18294.6666666667,7631,2,4,0.45,0.4,2020-03-07,0.6
0.753245395527616,8246.73971363832,0.0428719611550652,625607,344083.85,11724.35,17669,18294.6666666667,4427,2.25,5.5,0.4,0.6,2020-03-07,0.45
0.955351064515869,8246.99832433621,0.00350746852826576,49451,32143.15,25220.65,17669,18294.6666666667,1600,3,6,0.55,0.4,2020-03-07,0.35
0.791479304143643,8253.33071553938,0.0478880350509425,26362,17135.3,8251.75,17669,18294.6666666667,1673,2.5,6.5,0.65,0.4,2020-03-07,0.35
0.881967544232079,8253.449543012,0.0384326461829174,153230,84276.5,16283.85,17669,18294.6666666667,4048,2.5,6,0.55,0.4,2020-03-07,0.45
0.75387666667659,8256.42122746053,0.00374452183001428,52395,36676.5,25180.4,17669,18294.6666666667,375,3,6,0.55,0.4,2020-03-07,0.3
0.935817526638224,8257.01725166999,0.00273278484032397,52764,23743.8,14127.75,17669,18294.6666666667,6862,2.25,4,0.4,0.6,2020-03-07,0.55
0.831104523037181,8257.81799117107,0.00821362712669337,119792,71875.2,18894,17669,18294.6666666667,2947,2.25,4.5,0.4,0.5,2020-03-07,0.4
0.987335655751337,8257.97380986671,0.0251776873713376,234662,117331,23668,17669,18294.6666666667,5391,2,4,0.4,0.5,2020-03-07,0.5
0.888769166825656,8259.0266784735,0.041609651787058,22609,15826.3,6039.6,17669,18294.6666666667,1188,2.5,7,0.65,0.7,2020-03-07,0.3
0.958246164523204,8259.14805787953,0.031277279469994,314655,188793,15678,17669,18294.6666666667,2799,2.75,7,0.5,0.4,2020-03-07,0.4
0.903805497869756,8260.48283284774,0.00261348648323344,36005,19802.75,18904.05,17669,18294.6666666667,4098,2.5,4,0.65,0.4,2020-03-07,0.45
0.878950847711529,8260.68730662151,0.0356345140635646,520418,260209,11625,17669,18294.6666666667,5652,2.25,5.5,0.4,0.6,2020-03-07,0.5
0.924337600518953,8261.02339488663,0.0363943272311159,28908,17344.8,8297.4,17669,18294.6666666667,2648,2.5,6,0.65,0.3,2020-03-07,0.4
0.572722374174909,8263.67166230627,0.00327502200918132,32963,23074.1,21037.8,17669,18294.6666666667,673,2.5,4.5,0.65,0.5,2020-03-07,0.3
0.912189852381729,8264.45430916469,0.0312836654487448,186557,121262.05,6859.45,17669,18294.6666666667,2308,2.5,7,0.5,0.7,2020-03-07,0.35
0.995567951522828,8264.76412097216,0.0478780179535821,85897,51538.2,7135.8,17669,18294.6666666667,2583,2.5,6.5,0.55,0.3,2020-03-07,0.4
0.980625055392747,8267.35534574959,0.00504909075519011,74837,33676.65,15481.35,17669,18294.6666666667,6470,3,6.5,0.5,0.4,2020-03-07,0.55
0.977655495682228,8269.07476350555,0.00994101095174597,98646,49323,19237,17669,18294.6666666667,5315,3,6.5,0.6,0.4,2020-03-07,0.5
0.81122877203983,8271.41244185583,0.00833352168700026,101125,55618.75,15549.6,17669,18294.6666666667,3745,3,7,0.45,0.3,2020-03-07,0.45
0.967272561681398,8272.03574970783,0.00737905626089117,88996,35598.4,18482.8,17669,18294.6666666667,8203,2.5,5,0.55,0.6,2020-03-07,0.6
0.916116507922561,8278.33310686825,0.0469064326368037,25919,16847.35,6613.1,17669,18294.6666666667,2413,2.5,7,0.65,0.7,2020-03-07,0.35
0.973634385843646,8279.34558660306,0.0355581725555661,28310,19817,15822.8,17669,18294.6666666667,666,2,4,0.65,0.5,2020-03-07,0.3
0.773814393859493,8283.76991322844,0.00185323651911189,40638,24382.8,22479,17669,18294.6666666667,3584,2.75,5,0.6,0.7,2020-03-07,0.4
0.653254777225639,8287.25052159991,0.0127605315845337,286914,186494.1,7868.25,17669,18294.6666666667,2233,2.5,6.5,0.4,0.7,2020-03-07,0.35
0.827971303230504,8289.87730776384,0.0311381249009153,69912,34956,15568.5,17669,18294.6666666667,5986,2,4,0.55,0.7,2020-03-07,0.5
0.76288286296921,8292.20307906768,0.0466840631649538,18220,10021,9141.55,17669,18294.6666666667,3886,2,4,0.7,0.3,2020-03-07,0.45
0.752733395002821,8293.66345873356,0.0459800730753091,13829,8988.85,7073.95,17669,18294.6666666667,2176,2,4.5,0.7,0.6,2020-03-07,0.35
0.632180268876472,8293.8919386383,0.0177689487305789,210044,136528.6,12195.3,17669,18294.6666666667,1259,2.75,7,0.4,0.3,2020-03-07,0.35
0.749287569001254,8298.30637354976,0.0198047354133792,184787,120111.55,8691.15,17669,18294.6666666667,2303,2.5,6.5,0.5,0.7,2020-03-07,0.35
0.980493869969898,8298.70641001121,0.0349058255779158,60440,27198,10714.95,17669,18294.6666666667,6196,2,4,0.5,0.3,2020-03-07,0.55
0.675087686439324,8302.31147443856,0.0464346548526947,15705,10993.5,6627.6,17669,18294.6666666667,1177,2.25,6,0.65,0.7,2020-03-07,0.3
0.906793274852451,8303.53974735854,0.00601537002589037,96901,62985.65,14850.55,17669,18294.6666666667,1499,2.75,6.5,0.4,0.4,2020-03-07,0.35
0.941030719482742,8303.81937834247,0.0018012924776048,45417,24979.35,17726.5,17669,18294.6666666667,4429,2.75,5.5,0.4,0.6,2020-03-07,0.45
0.875945183934365,8307.72254388729,0.0343801274030788,434170,303919,11364.5,17669,18294.6666666667,1048,2.5,7,0.45,0.7,2020-03-07,0.3
0.838423686044552,8312.88249299866,0.00292705857003458,28790,20153,19687.5,17669,18294.6666666667,213,2.5,4,0.7,0.3,2020-03-07,0.3
0.945580099411306,8316.64710752543,0.00985709733570817,66573,33286.5,14003.5,17669,18294.6666666667,5309,2.75,6,0.6,0.4,2020-03-07,0.5
0.831590652592715,8317.26813033748,0.0396631314965847,14022,9815.4,6234.2,17669,18294.6666666667,483,2.5,6.5,0.7,0.4,2020-03-07,0.3
0.77254264000622,8320.96338126623,0.0312770949293615,392959,255423.35,23028.2,17669,18294.6666666667,1819,2.75,7,0.5,0.5,2020-03-07,0.35
0.900896672073185,8327.35605782725,0.0428462443295456,33894,23725.8,7653.8,17669,18294.6666666667,168,2.5,6.5,0.6,0.3,2020-03-07,0.3
0.810485556644541,8327.3958885525,0.0121364892416193,203758,132442.7,13878.8,17669,18294.6666666667,1784,2.75,7,0.45,0.5,2020-03-07,0.35
0.896699752944804,8328.0958299983,0.0312836776262643,142294,64032.3,12135.6,17669,18294.6666666667,7034,2.75,7,0.6,0.6,2020-03-07,0.55
0.802788695525188,8331.38937190029,0.0312719131306908,181988,127391.6,7105.7,17669,18294.6666666667,991,2,5,0.4,0.7,2020-03-07,0.3
0.91548731573539,8331.46922483931,0.0489627749089569,392535,196267.5,14019.5,17669,18294.6666666667,5733,2.5,6.5,0.5,0.6,2020-03-07,0.5
0.930657804884483,8333.41029512671,0.00580647141164601,30201,16610.55,11295.9,17669,18294.6666666667,4353,2.5,5,0.65,0.5,2020-03-07,0.45
0.909310522309619,8333.46811224341,0.00818641886604366,89891,35956.4,25652,17669,18294.6666666667,7363,2.5,5,0.4,0.3,2020-03-07,0.6
0.847530038368008,8335.10373712541,0.0306443702871541,213917,128350.2,8259,17669,18294.6666666667,2946,2,4.5,0.4,0.5,2020-03-07,0.4
0.645357696607589,8338.78078787726,0.0184548003143345,157666,102482.9,22009.65,17669,18294.6666666667,1324,2.75,6.5,0.5,0.3,2020-03-07,0.35
0.876773934040862,8339.25638689804,0.0383745432793178,169718,101830.8,9103.2,17669,18294.6666666667,3471,2,4.5,0.45,0.7,2020-03-07,0.4
0.848941821444405,8339.64578251245,0.0131800659467127,185160,74064,13872.4,17669,18294.6666666667,8464,2.75,6.5,0.55,0.7,2020-03-07,0.6
0.895429611012179,8340.70607222583,0.0387305458794092,40600,18270,12977.55,17669,18294.6666666667,6756,2,4,0.6,0.5,2020-03-07,0.55
0.827291751582711,8343.01139821061,0.0198588192117536,42194,18987.3,14331.6,17669,18294.6666666667,7088,2.5,5.5,0.7,0.6,2020-03-07,0.55
0.988185773219943,8347.0340073932,0.00266257026866683,48471,31506.15,20740.2,17669,18294.6666666667,2125,3,6,0.6,0.6,2020-03-07,0.35
0.828383221639641,8348.03556614312,0.00420721072453035,38535,21194.25,16014.35,17669,18294.6666666667,3840,3,6,0.6,0.3,2020-03-07,0.45
0.932960805859693,8351.34878524899,0.0297150708653986,23207,16244.9,14107.1,17669,18294.6666666667,946,2,4,0.7,0.6,2020-03-07,0.3
0.837927360991284,8351.6016095384,0.0230532451366671,61358,24543.2,14742.8,17669,18294.6666666667,7742,2.25,4.5,0.6,0.4,2020-03-07,0.6
0.979782762301054,8359.6901524186,0.0123139951082021,147569,73784.5,16132.5,17669,18294.6666666667,5769,2.75,6.5,0.55,0.6,2020-03-07,0.5
0.905794471561277,8361.10845108854,0.00556446825999637,94665,56799,15843.6,17669,18294.6666666667,3559,2.75,6,0.55,0.7,2020-03-07,0.4
0.868543415254189,8362.11357519404,0.00426366372497608,74105,37052.5,10977.5,17669,18294.6666666667,6050,3,6.5,0.6,0.7,2020-03-07,0.5
0.903092326535327,8362.19955779844,0.0221518185448363,39281,15712.4,11113.6,17669,18294.6666666667,8068,2.5,5.5,0.7,0.5,2020-03-07,0.6
0.919280995530273,8364.57116520493,0.0384326691025103,157740,78870,10847.5,17669,18294.6666666667,5722,2.25,5.5,0.5,0.6,2020-03-07,0.5
0.957829326988708,8368.52784555224,0.00837147482060664,149215,67146.75,12658.95,17669,18294.6666666667,6913,2.5,5.5,0.45,0.6,2020-03-07,0.55
0.434590242386523,8368.90419290499,0.00226623043565096,28830,20181,18984,17669,18294.6666666667,475,3,5.5,0.7,0.4,2020-03-07,0.3
0.834993834215515,8371.895064148,0.0433582117553927,156347,85990.85,10413.15,17669,18294.6666666667,4543,2.5,6.5,0.55,0.6,2020-03-07,0.45
0.917701849209043,8378.92141963845,0.0405049946969818,385965,250877.25,5318.95,17669,18294.6666666667,1737,2.25,6,0.4,0.5,2020-03-07,0.35
0.848017837531956,8381.47188355378,0.0312836654487448,26576,14616.8,9144.3,17669,18294.6666666667,4061,2,4,0.6,0.4,2020-03-07,0.45
0.771385155753843,8381.79715461376,0.0447033716817355,13961,9074.65,6953.7,17669,18294.6666666667,1896,2,4.5,0.65,0.5,2020-03-07,0.35
0.91375696271668,8383.92470224383,0.015052843778479,133795,60207.75,14496.3,17669,18294.6666666667,6983,2.5,5.5,0.55,0.6,2020-03-07,0.55
0.797824357022121,8384.22085902359,0.0380311932071206,217544,141403.6,3306.55,17669,18294.6666666667,1247,2.25,6,0.4,0.3,2020-03-07,0.35
0.948820996279171,8387.7750114065,0.0462484249318835,48231,28938.6,6945.6,17669,18294.6666666667,3603,2.5,7,0.6,0.7,2020-03-07,0.4
0.92808758720227,8389.66486804327,0.0254988560179728,217672,97952.4,18044.55,17669,18294.6666666667,6224,2.75,6.5,0.5,0.3,2020-03-07,0.55
0.933265526248657,8397.25191411992,0.0265525545738406,106139,47762.55,15164.1,17669,18294.6666666667,7222,2.25,5,0.55,0.7,2020-03-07,0.55
0.755580980239902,8398.5841333194,0.00912640693456052,53170,21268,18948.8,17669,18294.6666666667,8017,2.25,4,0.65,0.5,2020-03-07,0.6
0.934060815638623,8400.74881140803,0.0378398328259673,40038,26024.7,6864,17669,18294.6666666667,1546,2,4.5,0.5,0.4,2020-03-07,0.35
0.75097566507775,8403.96484147152,0.046624698332634,13883,9718.1,6575.1,17669,18294.6666666667,978,2.5,7,0.7,0.6,2020-03-07,0.3
0.948404905596798,8405.79122457316,0.0102078486694347,74040,29616,16754.8,17669,18294.6666666667,7993,2.5,5,0.6,0.5,2020-03-07,0.6
0.755366797781246,8406.56857147575,0.0304601642851931,19954,10974.7,10094.15,17669,18294.6666666667,4376,2,4,0.7,0.5,2020-03-07,0.45
0.680782189487541,8412.73965666739,0.0235955758493411,257959,154775.4,14164.2,17669,18294.6666666667,2753,2.5,6,0.45,0.4,2020-03-07,0.4
0.668355703525994,8414.79206760877,0.00140014874668804,31166,20257.9,17295.85,17669,18294.6666666667,2283,2.5,4.5,0.5,0.7,2020-03-07,0.35
0.781824221500477,8415.7771330452,0.00301031566045859,41381,24828.6,22520.4,17669,18294.6666666667,2505,3,5.5,0.45,0.3,2020-03-07,0.4
0.489683235358035,8417.64108550872,0.00426831619699697,44375,17750,16603.6,17669,18294.6666666667,7545,3,5.5,0.65,0.3,2020-03-07,0.6
0.790804442541021,8420.50255196857,0.0122629801360058,95694,43062.3,7280.55,17669,18294.6666666667,7141,2,4,0.45,0.7,2020-03-07,0.55
0.839736251723949,8420.66589688273,0.00193216058375593,51682,28425.1,24739.55,17669,18294.6666666667,4739,2.75,5,0.5,0.7,2020-03-07,0.45
0.698093699651148,8424.8583634649,0.0332041512537042,186080,93040,14471.5,17669,18294.6666666667,4901,2,4,0.4,0.3,2020-03-07,0.5
0.869289708958636,8425.71028328044,0.0310345855171991,140691,70345.5,14661.5,17669,18294.6666666667,5809,2.75,7,0.6,0.6,2020-03-07,0.5
0.817644533510857,8428.53378576474,0.0152980073075309,125971,62985.5,21602,17669,18294.6666666667,5467,2.25,4.5,0.5,0.5,2020-03-07,0.5
0.817130159566637,8431.11019958409,0.00206319720414852,45535,27321,23903.4,17669,18294.6666666667,3508,2.5,4.5,0.5,0.7,2020-03-07,0.4
0.895123801320835,8431.47482668877,0.00306251796177229,76026,45615.6,30565.2,17669,18294.6666666667,3250,3,6.5,0.45,0.6,2020-03-07,0.4
0.770813434168135,8434.97346385649,0.0357313027774997,250825,163036.25,10439,17669,18294.6666666667,1288,2.5,6.5,0.45,0.3,2020-03-07,0.35
0.775650666322967,8435.9131887865,0.00160987301283865,39756,21865.8,19105.35,17669,18294.6666666667,4459,2.75,5,0.45,0.6,2020-03-07,0.45
0.9279699793206,8436.34471121349,0.0447437782747548,186484,111890.4,9926.4,17669,18294.6666666667,2456,2,4.5,0.4,0.3,2020-03-07,0.4
0.837126343462408,8436.74546946989,0.0419677645478169,125451,68998.05,9818.6,17669,18294.6666666667,3803,2.5,6,0.55,0.3,2020-03-07,0.45
0.857169901852858,8437.30127337988,0.0413562008979606,41725,16690,11998,17669,18294.6666666667,8552,2.25,5,0.7,0.7,2020-03-07,0.6
0.718882613785503,8440.93044744441,0.00371372778033843,30426,21298.2,18685.8,17669,18294.6666666667,1157,2.25,4,0.65,0.7,2020-03-07,0.3
0.918905774484849,8442.73338472127,0.0423380725946682,40586,18263.7,9882,17669,18294.6666666667,6231,2,4,0.55,0.3,2020-03-07,0.55
0.721952375096863,8443.01366639751,0.00188264464142484,28064,19644.8,18478.6,17669,18294.6666666667,959,2.75,5,0.7,0.6,2020-03-07,0.3
0.928051937887215,8443.65345643569,0.0329713162824279,45956,25275.8,18721.45,17669,18294.6666666667,3857,2.25,4.5,0.65,0.3,2020-03-07,0.45
0.92911963148875,8448.54135674848,0.0433063284096741,10927,7648.9,6722.8,17669,18294.6666666667,706,2,4.5,0.7,0.5,2020-03-07,0.3
0.787067037441198,8448.69249647931,0.00132486873014208,36143,23492.95,22745.45,17669,18294.6666666667,2039,2.75,4.5,0.5,0.6,2020-03-07,0.35
0.666279511956948,8452.34384324517,0.0302628419612221,185389,92694.5,8458.5,17669,18294.6666666667,5284,2.75,7,0.55,0.4,2020-03-07,0.5
0.960982928724184,8455.59637494687,0.0472639018710312,37102,20406.1,10112.3,17669,18294.6666666667,3873,2.5,6,0.65,0.3,2020-03-07,0.45
0.877143152424105,8457.43166951081,0.0347319792974241,164070,65628,15186.8,17669,18294.6666666667,7764,2.75,6.5,0.6,0.4,2020-03-07,0.6
0.636028097678421,8459.15112305492,0.00138628947587535,33301,18315.55,18085.65,17669,18294.6666666667,4833,2.5,4,0.65,0.7,2020-03-07,0.45
0.888723993986805,8459.84915809837,0.0195706376527257,138934,55573.6,12167.6,17669,18294.6666666667,8254,2.75,6.5,0.6,0.6,2020-03-07,0.6
0.967808521198008,8460.21372055877,0.0405187202552267,105933,63559.8,6678.6,17669,18294.6666666667,3522,2.25,6,0.5,0.7,2020-03-07,0.4
0.673215793278759,8461.21011546306,0.00541832724372424,54500,35425,28600,17669,18294.6666666667,1670,3,6,0.65,0.4,2020-03-07,0.35
0.977590844773518,8461.36062552097,0.00891361305186181,89633,40334.85,16403.4,17669,18294.6666666667,6733,2.5,5,0.55,0.5,2020-03-07,0.55
0.983583951117919,8462.09893846937,0.00619895125999012,73179,29271.6,10584.8,17669,18294.6666666667,8494,2.75,6,0.6,0.7,2020-03-07,0.6
0.795090949962759,8464.80392238618,0.00194129566455646,56354,22541.6,20318.4,17669,18294.6666666667,8379,2.75,5,0.45,0.7,2020-03-07,0.6
0.919866574947001,8465.32419803151,0.0152773239399556,115490,46196,18450.4,17669,18294.6666666667,8295,3,7,0.65,0.6,2020-03-07,0.6
0.897366545011254,8465.70243051191,0.0443595912080135,592171,355302.6,10720.8,17669,18294.6666666667,3452,2.25,6,0.4,0.7,2020-03-07,0.4
0.935184323254284,8467.7033537093,0.0323605750637285,102849,61709.4,10770.6,17669,18294.6666666667,2981,2,4.5,0.45,0.5,2020-03-07,0.4
0.974046870371185,8469.80536679255,0.0425743115615186,33616,21850.4,6367.4,17669,18294.6666666667,1301,2,4.5,0.5,0.3,2020-03-07,0.35
0.806514535824164,8474.76653234635,0.0363230755941458,25889,12944.5,9167,17669,18294.6666666667,5612,2.25,5,0.7,0.5,2020-03-07,0.5
0.637804105645704,8476.69136187253,0.00292049454992941,32866,16433,15252.5,17669,18294.6666666667,5060,3,5.5,0.6,0.3,2020-03-07,0.5
0.805862747758799,8482.15570989878,0.0158295906947619,112164,50473.8,11646.9,17669,18294.6666666667,7029,2.75,6.5,0.6,0.6,2020-03-07,0.55
0.645614170354793,8483.33599922442,0.00358626580934198,24998,17498.6,15828.4,17669,18294.6666666667,912,2.25,4,0.65,0.6,2020-03-07,0.3
0.983183469462155,8484.02964867243,0.0388757146890928,74162,48205.3,7194.85,17669,18294.6666666667,1266,2,4.5,0.45,0.3,2020-03-07,0.35
0.743696600580324,8492.04486418369,0.0201453004998176,42329,25397.4,18045.6,17669,18294.6666666667,3413,2.5,5.5,0.7,0.6,2020-03-07,0.4
0.940968921853137,8495.90097258456,0.0428443556073977,250217,162641.05,10743.85,17669,18294.6666666667,2216,2,5,0.4,0.7,2020-03-07,0.35
0.83331032005963,8498.6074547126,0.0197163345512552,83044,53978.6,9604.4,17669,18294.6666666667,2338,2.5,6.5,0.55,0.7,2020-03-07,0.35
0.828924404435382,8498.6937296923,0.00976009989094062,40974,20487,14083.5,17669,18294.6666666667,5333,2.5,5,0.65,0.4,2020-03-07,0.5
0.805377205741607,8500.01729727134,0.0123295531385886,114721,74568.65,18353.4,17669,18294.6666666667,1512,2.25,4.5,0.45,0.4,2020-03-07,0.35
0.903616467631225,8504.11695069577,0.0136832419115817,124002,62001,12805.5,17669,18294.6666666667,5233,2.5,5.5,0.5,0.4,2020-03-07,0.5
0.872216784691341,8510.65999087363,0.0398728080836784,42176,23196.8,17072,17669,18294.6666666667,4306,2,4,0.6,0.5,2020-03-07,0.45
0.947568582678489,8511.7221254493,0.0428150726118775,62278,34252.9,10528.65,17669,18294.6666666667,3838,2.5,6,0.6,0.3,2020-03-07,0.45
0.953488037097311,8513.75984998783,0.00814900365376546,41756,18790.2,11430.9,17669,18294.6666666667,7339,2.75,6,0.7,0.7,2020-03-07,0.55
0.748075328743073,8513.77796557824,0.00153282855919588,36915,25840.5,23283.4,17669,18294.6666666667,510,3,5.5,0.4,0.5,2020-03-07,0.3
0.901750952116822,8515.82120395783,0.00676016348298933,135155,54062,14992,17669,18294.6666666667,8470,3,7,0.55,0.7,2020-03-07,0.6
0.659304284033983,8519.22198963274,0.0424821596180449,33017,19810.2,14379.6,17669,18294.6666666667,2882,2.25,5,0.65,0.4,2020-03-07,0.4
0.87271489167609,8519.92256778444,0.00456211121762775,40871,18391.95,11067.3,17669,18294.6666666667,7345,3,6.5,0.7,0.7,2020-03-07,0.55
0.947548390035724,8523.83678204648,0.0471860752807093,39692,17861.4,12926.7,17669,18294.6666666667,6511,2,4,0.6,0.4,2020-03-07,0.55
0.851853606169892,8531.22335109175,0.00884501703117948,103386,72370.2,31132.5,17669,18294.6666666667,252,2.25,4.5,0.4,0.4,2020-03-07,0.3
0.936983059177667,8533.93425473841,0.0199636165698239,41630,24978,15029.4,17669,18294.6666666667,2888,2.5,5.5,0.65,0.4,2020-03-07,0.4
0.940056307223478,8537.0980429774,0.00810838713186484,37936,20864.8,15967.6,17669,18294.6666666667,4633,2.5,5,0.7,0.6,2020-03-07,0.45
0.956368294503648,8538.08265621998,0.019134205982248,49359,24679.5,14865,17669,18294.6666666667,5583,2.5,5.5,0.65,0.5,2020-03-07,0.5
0.940402679783779,8539.06076527661,0.0169853660590256,288462,173077.2,8164.8,17669,18294.6666666667,3447,2.25,5.5,0.4,0.7,2020-03-07,0.4
0.78410193524252,8539.46726871174,0.0384326691025103,292772,190301.8,8784.75,17669,18294.6666666667,1492,2.25,6,0.4,0.4,2020-03-07,0.35
0.949819002084776,8540.03278832767,0.0420216198459653,55805,30692.75,6733.65,17669,18294.6666666667,4241,2,4.5,0.5,0.5,2020-03-07,0.45
0.990703038729898,8543.88609483233,0.0195343554544109,108668,59767.4,14315.4,17669,18294.6666666667,4201,2,4,0.45,0.5,2020-03-07,0.45
0.795866512332389,8545.04096602884,0.00229897216542333,53658,26829,23309,17669,18294.6666666667,5643,2.5,4.5,0.4,0.6,2020-03-07,0.5
0.919559173917751,8546.53190844539,0.0142148935090385,114134,62773.7,11234.85,17669,18294.6666666667,4054,2.75,6.5,0.55,0.4,2020-03-07,0.45
0.839990404679516,8548.05626294216,0.0492816249179577,91477,59460.05,5499,17669,18294.6666666667,1807,2.25,6,0.5,0.5,2020-03-07,0.35
0.921618966778281,8550.22921575646,0.00685975313911582,166173,99703.8,20388.6,17669,18294.6666666667,3214,2.75,6.5,0.4,0.6,2020-03-07,0.4
